School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type
36679300000000_3234,0.13,0,64.47,0,35.53,41.15,1996,47321,83,65.33,205,86.91,34.44,16.39,22.05,1,0,0,HVAC Controls- Energy Management System,HVAC
36679300000000_3235,0.13,0,82.96,0,19.62,41.15,1996,47330,83,65.33,13,86.91,34.44,16.39,22.05,1,0,0,HVAC Controls- Energy Management System,HVAC
19647300000000_3295,0.13,0,100,0,0,38.4,2016,105326,80,8.08,32.5,75.83,34.92,51.52,39.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36679300000000_493,0.14,0,51.79,0,48.21,42.53,1997,66750,83,17.13,14.5,86.91,34.44,16.39,5.7,1,0,0,HVAC Controls- Energy Management System,HVAC
30739200000000_1770,0.14,0,99.75,0,0.25,38.72,1990,153000,11,24.82,27.5,21.72,22.48,64.47,10.8,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
30739200000000_1771,0.14,0,87.86,0,8.3,38.72,2004,153000,11,24.82,164,21.72,22.48,64.47,10.8,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_2147,0.14,0,100,0,0,38.51,2008,48750,80,82.51,14.5,128.01,34.92,53.94,42.95,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2243,0.14,0,100,0,0,40.52,2008,35439,80,8.08,205,60.74,34.92,53.06,92.15,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2295,0.14,0,100,0,0,40.48,2008,35439,80,34.03,464,60.74,34.92,53.06,89.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
14632500000000_2325,0.14,2.59,1.78,0,95.63,31.02,2013,45515,63,17.89,464,64.9,29.34,18.98,23.35,1,0,0,HVAC Controls- Programmable/Smart Thermostats,HVAC
36750400000000_2411,0.14,0,77.86,0,22.14,40.78,2002,80147,68,12.25,205,107.74,34.44,28.87,15.8,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2625,0.14,0,100,0,0,37.95,2005,58423,75,9.5,241,49.14,22.48,55.25,22.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19645000000000_2848,0.14,0,100,0,0,40.92,1994,66538,87,17.25,42.5,65.92,34.92,66.76,8.25,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_2904,0.14,0,100,0,0,39.59,1998,64875,75,11.64,241,50.68,22.48,62.83,16.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36679300000000_3540,0.14,0,47.9,0,52.1,42.69,2005,38750,83,14.44,14.5,86.91,34.44,16.39,5.4,1,0,0,HVAC Controls- Energy Management System,HVAC
30666700000000_780,0.15,0,100,0,0,39.47,1959,64875,75,18.21,241,50.68,22.48,62.83,20.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19648600000000_810,0.15,0.08,69.08,0,30.84,43.2,2011,28589,84,25.04,13,51.51,34.92,35.79,16.6,1,0,0,HVAC Controls- Energy Management System,HVAC
19648600000000_811,0.15,0,80.83,0,20.06,43.2,2011,48250,84,25.04,1523.5,51.51,34.92,35.79,16.6,1,0,0,HVAC Controls- Energy Management System,HVAC
30666700000000_1097,0.15,0,100,0,0,38.76,1994,52813,75,7.87,241,53.58,22.48,62.34,21.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1322,0.15,0,98.79,0,1.21,38.28,2002,95000,80,12.35,241,79.55,34.92,59.14,42.95,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30739200000000_1772,0.15,0,100,0,0,38.16,1961,153000,11,63.98,161,21.72,22.48,64.47,8.55,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_1880,0.15,0,100,0,0,38.05,1992,121705,75,9.32,241,49.14,22.48,55.25,23.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1917,0.15,0,100,0,0,38.16,1990,82218,80,11.66,241,68.25,34.92,67.43,35.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1920,0.15,0,100,0,0,38.98,2004,58185,80,11.66,241,68.25,34.92,67.43,35.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_1982,0.15,0,85.28,0,14.72,41.97,2007,72200,68,4.2,14.5,67.1,34.44,25.15,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_1983,0.15,0,91.28,0,11.68,41.97,2007,72200,68,4.2,1523.5,67.1,34.44,25.15,46.85,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2329,0.15,0,99.82,0,0.18,39.4,2003,72813,75,51.76,241,50.68,22.48,62.83,9.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2398,0.15,0,100,0,0,40.49,1995,82583,80,16.88,264,52.53,34.92,62.49,29.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36676000000000_2425,0.15,0,75.76,0,24.24,42.61,2007,60245,48,36.39,1523.5,98.07,34.44,16.16,45.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36676000000000_2551,0.15,0,68.42,0,31.58,40.1,2015,54323,48,17.25,13,68.76,34.44,16.79,38.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2582,0.15,0,100,0,0,39.36,2014,72813,75,22.59,241,50.68,22.48,62.83,20,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2626,0.15,0,100,0,0,37.45,2005,28426,75,9.5,241,49.14,22.48,55.25,22.25,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19649100000000_3140,0.15,0,100,0,0,38.96,2003,52204,95,9.11,13,74.6,34.92,60.02,30.3,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3151,0.15,0,100,0,0,38.98,2003,31506,95,18.44,13,74.6,34.92,60.02,93.25,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
36750400000000_3175,0.15,0,100,0,0,41.1,1997,38260,68,2,14.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3176,0.15,0,93.14,0,5.9,41.1,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3178,0.15,0,97.13,0,3.58,41.1,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_3381,0.15,0,100,0,0,39.17,1964,31250,75,28.53,241,52.51,22.48,70.61,28.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36679300000000_3597,0.15,0,99,0,1,40.46,2011,54875,83,50.01,14.5,94.91,34.44,43.08,10.8,1,0,0,HVAC Controls- Energy Management System,HVAC
19647300000000_58,0.16,0,100,0,0,40.64,1911,55000,80,7.5,267,56.8,34.92,62.49,25.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647100000000_92,0.16,0,100,0,0,38.92,2000,60682,92,5.5,13,52.43,34.92,57.37,39.65,1,0,0,HVAC Controls- Energy Management System,HVAC
19645000000000_533,0.16,0,100,0,0,39.92,1852,46667,87,14.25,42,51.4,34.92,74.1,18,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_870,0.16,6.24,92.48,0,1.28,37.22,1933,57344,80,11.45,205,81.93,34.92,53.89,35.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_873,0.16,12.82,21.48,0,62.99,37.22,1933,57344,80,11.45,13,81.93,34.92,53.89,35.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1048,0.16,0,100,0,0,38.38,1992,36173,80,20.62,13,82.02,34.92,45.52,28,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36679300000000_1157,0.16,0,85.47,0,14.53,40.16,1991,54875,83,2.5,464,94.91,34.44,43.08,93.8,1,0,0,HVAC Controls- Energy Management System,HVAC
19647300000000_1444,0.16,0,100,0,0,41.52,2010,53448,80,21.64,125.5,47.59,34.92,58.96,23.85,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647100000000_1688,0.16,0,100,0,0,38.61,2003,45875,92,23.5,13,52.43,34.92,57.37,23.9,1,0,0,HVAC Controls- Energy Management System,HVAC
19643500000000_1697,0.16,0,100,0,0,38.42,1903,61292,23,55.31,13,50.53,34.92,48.79,17.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1715,0.16,0,100,0,0,38.43,1992,36797,80,13.64,14.5,84.76,34.92,42.26,36.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1716,0.16,0,94.52,0,5.37,38.43,2003,36797,80,13.64,205,84.76,34.92,42.26,36.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1720,0.16,0,100,0,0,38.38,1952,36797,80,13.64,464,84.76,34.92,42.26,36.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1723,0.16,0,98.13,0,1.35,38.43,1992,36797,80,13.64,205,84.76,34.92,42.26,36.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19642500000000_1740,0.16,0,57.11,0,42.89,43.9,2004,85776,54,84.5,464,92.21,34.92,29.23,31.15,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36750400000000_1981,0.16,0,80.7,0,19.3,42.09,2007,72200,68,4.2,464,67.1,34.44,25.15,28.85,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19648200000000_2280,0.16,0,100,0,0,40.52,1962,33958,98,15.48,241,65.92,34.92,71.41,12.6,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_2664,0.16,0,100,0,0,37.58,1994,63977,80,9.76,14.5,93.13,34.92,44.2,34,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2691,0.16,0,100,0,0,38.48,2005,45375,75,27.75,241,49.14,22.48,55.25,80.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2694,0.16,2.59,82.38,0,14.41,38.48,2005,45375,75,27.75,241,49.14,22.48,55.25,30.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2695,0.16,0,99.59,0,0,38.42,2005,59080,75,27.75,241,49.14,22.48,55.25,19.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2696,0.16,0,99.58,0,0,38.54,2005,45375,75,27.75,241,49.14,22.48,55.25,24.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2697,0.16,0,74.28,0,22.18,38.54,2005,45375,75,27.75,241,49.14,22.48,55.25,8.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36739600000000_2805,0.16,0,63.6,0,36.4,40.34,2013,52465,74,28.92,13,48.91,34.44,23.59,34.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2832,0.16,0,100,0,0,38.36,2003,59097,80,82.32,13,128.01,34.92,52.08,24.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2833,0.16,0,97.37,0,3.19,38.36,2008,29167,80,82.32,13,128.01,34.92,52.08,24.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2834,0.16,0,100,0,0,38.36,1931,53625,80,82.32,14.5,128.01,34.92,52.08,24.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2850,0.16,1.74,97.95,0,0.31,40.66,1999,98750,80,14.9,241,88.49,34.92,69.84,29.3,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19642500000000_2866,0.16,0,42.23,0,57.77,43.36,2002,59063,54,13,13,63.61,34.92,48.68,67.65,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19642500000000_2867,0.16,0,93.31,0,6.69,42.4,2002,63333,54,13,205,113.05,34.92,38.37,67.65,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19649100000000_3141,0.16,0,100,0,0,38.98,2003,31506,95,13.5,13,74.6,34.92,60.02,15.2,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3142,0.16,0,100,0,0,38.89,2003,65284,95,14.28,205,74.6,34.92,60.02,47.1,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3144,0.16,0,88.83,0,8.02,39.02,2003,31506,95,23.82,14.5,74.6,34.92,60.02,35.75,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3145,0.16,0,68.53,0,29.32,39.01,2003,31506,95,12.04,13,74.6,34.92,60.02,44.6,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3146,0.16,0,100,0,0.8,38.98,2003,31506,95,13.58,13,74.6,34.92,60.02,15.2,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3147,0.16,0,100,0,0,38.98,2003,31506,95,14.15,32.5,74.6,34.92,60.02,28.85,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3148,0.16,0,100,0,0,38.98,2003,31506,95,36.27,13,74.6,34.92,60.02,29.1,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3149,0.16,0,100,0,0,38.98,2003,31506,95,13,13,74.6,34.92,60.02,15.2,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
36750400000000_3174,0.16,0,91.95,0,8.05,41.16,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3177,0.16,0,88.6,0,12.88,41.16,1997,38260,68,2,464,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3179,0.16,0,83.23,0,20.67,41.16,1997,38260,68,2,13,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3180,0.16,0,88.07,0,14.41,41.16,1997,38260,68,2,1523.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36750400000000_3181,0.16,0,93.06,0,7.59,41.16,1997,38260,68,2,14.5,67.1,34.44,26.2,47,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19645000000000_3193,0.16,0,100,0,0,40.95,2007,25990,87,12.38,241,64.3,34.92,72.9,21.8,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
36676900000000_3248,0.16,0,98.49,0,1.51,40.48,2002,71559,82,11.5,13,74.39,34.44,53.98,54.35,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19648600000000_3846,0.16,0,76.74,0,23.26,41.4,2003,59397,84,39.95,14.5,79.73,34.92,32.07,60.3,1,0,0,HVAC Controls- Energy Management System,HVAC
19642500000000_99,0.17,0,97.79,0,2.21,41.53,1912,40724,54,74,464,142.59,34.92,40.49,28.25,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19648200000000_157,0.17,0,100,0,0,39.3,1961,39196,98,21.73,23,73.28,34.92,69.27,24.85,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
36678500000000_457,0.17,0,99.05,0,0.95,41.31,2008,97750,90,19.1,1523.5,72.83,34.44,46.46,41.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19645000000000_532,0.17,0,100,0,0,40.08,1852,46667,87,14.25,336,51.4,34.92,74.1,18,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19645000000000_535,0.17,0,100,0,0,40.11,1852,46667,87,14.25,336,51.4,34.92,74.1,18,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19644800000000_864,0.17,0,46.06,0,53.94,43.14,2012,48750,92,1.5,464,154.47,34.92,32.18,83.65,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_906,0.17,0,100,0,0,38.76,2001,45375,75,62.25,241,31.95,22.48,49.38,14.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_907,0.17,0,100,0,0,38.95,2001,45375,75,62.25,241,31.95,22.48,49.38,68.45,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_1094,0.17,0,100,0,0,38.76,1990,46964,75,7.87,241,53.58,22.48,62.34,21.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1192,0.17,0,99.92,0,0.08,38.16,1980,82218,80,16.43,241,94.42,34.92,69.83,36.55,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1558,0.17,0,98.56,0,1.44,39.91,1968,51603,80,12.29,241,88.49,34.92,69.84,40.35,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19642500000000_1659,0.17,0,72.66,0,27.34,40.72,1995,101042,54,85.5,13,58.02,34.92,35.88,32.75,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643500000000_1698,0.17,0,100,0,0,38.45,1999,61292,23,55.31,241,50.53,34.92,48.79,17.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19643500000000_1699,0.17,0,100,0,0,38.42,1957,89444,23,55.31,241,50.53,34.92,48.79,17.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19643500000000_1700,0.17,0,96.2,0,4.13,38.42,1995,89444,23,55.31,38.5,50.53,34.92,48.79,17.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19643500000000_1701,0.17,0,100,0,0,38.67,1936,61292,23,55.31,241,50.53,34.92,48.79,17.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19642500000000_1739,0.17,0,48.57,0,51.43,43.78,2006,42200,54,84.5,14.5,92.21,34.92,29.23,31.15,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19647300000000_1916,0.17,0,100,0,0,38.16,1946,82218,80,11.66,241,94.42,34.92,69.83,35.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19753100000000_1984,0.17,0,38.23,0,61.77,44.17,2018,53844,77,13,1523.5,150.27,34.92,39.37,52.4,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19753100000000_1985,0.17,0,68.45,0,31.55,44.17,2018,53844,77,13,14.5,150.27,34.92,39.37,93.45,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19753100000000_1986,0.17,0,88.48,0,11.87,44.17,2018,53844,77,13,205,150.27,34.92,39.37,42.85,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30666700000000_2120,0.17,0,100,0,0,38.7,2018,45375,75,12.81,241,31.95,22.48,49.38,31.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_2124,0.17,0,100,0,0,36.96,2015,89398,10,16.7,241,23.8,34.92,43.84,18.05,1,0,0,Lighting Controls,Lighting
19648200000000_2279,0.17,0,100,0,0,40.49,2010,50000,98,15.48,16,65.92,34.92,71.41,12.6,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_2364,0.17,0,99.75,0,0,38.7,1976,45375,75,19.77,241,31.95,22.48,49.38,26.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36679300000000_2390,0.17,0,72.85,0,27.15,40.41,1948,55952,83,62.54,14.5,107.74,34.44,28.87,33.55,1,0,0,HVAC Controls- Energy Management System,HVAC
36679300000000_2530,0.17,0,64.41,0,35.59,41.59,1997,57727,83,12.28,205,75.48,34.44,15.79,96.05,1,0,0,HVAC Controls- Energy Management System,HVAC
30666700000000_2692,0.17,0,100,0,0,38.7,2005,45375,75,27.75,241,31.95,22.48,49.38,8.6,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2693,0.17,0,65.49,0,32.58,38.7,2005,45375,75,27.75,241,31.95,22.48,49.38,88.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2937,0.17,0,99,0,1,36.86,2017,139904,80,10.16,1894.5,46.41,34.92,52.29,31.35,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2996,0.17,0,99.31,0,0.69,38.28,1978,71596,45,17.73,241,38.35,22.48,52.96,20.6,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19649100000000_3143,0.17,0,99.36,0,0,38.86,2003,52204,95,21.77,1523.5,74.6,34.92,60.02,40.5,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3150,0.17,0,100,0,0,38.98,2003,31506,95,18.23,1523.5,74.6,34.92,60.02,81.05,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_3228,0.17,0,99.5,0,0.5,37.67,1953,71165,80,14.39,13,80.67,34.92,51.29,31.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3427,0.17,0,100,0,0,41.45,2009,37361,80,22.98,241,47.59,34.92,58.96,31.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3736,0.17,0,100,0,0,37.86,2004,58910,80,10.99,13,110.89,34.92,41.13,30.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3737,0.17,0,79.74,0,19.33,37.86,2015,58910,80,10.99,14.5,110.89,34.92,41.13,30.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3744,0.17,0,88.8,0,11.47,37.86,2017,58910,80,10.99,14.5,110.89,34.92,41.13,30.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3763,0.17,0,100,0,0,37.98,1997,44432,80,8.81,13,70.58,34.92,41.68,34.45,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3764,0.17,0,100,0,0,37.73,1877,47589,80,8.81,14.5,93.2,34.92,47.86,34.45,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_81,0.18,0,100,0,0,37.61,1976,35750,80,11.48,13,80.67,34.92,51.29,36.15,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_248,0.18,0,100,0,0,38.39,1934,61250,80,12.85,1523.5,71.3,34.92,54.34,33.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_249,0.18,0,100,0,0,38.32,1934,46389,80,12.85,13,91,34.92,59.34,33.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_250,0.18,0,100,0,0,38.43,1934,60815,80,12.85,13,91,34.92,59.34,33.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_251,0.18,0,100,0,1.04,38.39,1934,61250,80,12.85,13,71.3,34.92,54.34,33.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_252,0.18,0,100,0.16,0,38.43,1934,60815,80,12.85,13,91,34.92,59.34,33.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647100000000_407,0.18,0,100,0,0,38.92,2004,63977,92,19.25,13,99.35,34.92,43.39,22.35,1,0,0,HVAC Controls- Energy Management System,HVAC
19647100000000_803,0.18,0,99.88,0,0.12,39.02,2003,82885,92,22.72,464,60.4,34.92,45.46,11.85,1,0,0,HVAC Controls- Energy Management System,HVAC
19647300000000_1910,0.18,0,100,0,0,40.48,2005,61343,80,40.75,264,41.09,34.92,49.31,36.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
33671600000000_2129,0.18,0.72,86.95,0.16,12.17,41.19,2009,85972,80,21.57,14.5,37.94,31.72,36.62,28.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_2150,0.18,0,100,0,0,38.48,1988,51169,77,1,13,46.16,34.92,68.28,9.75,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
16639600000000_2179,0.18,0,100,0,0,40.51,2015,50543,85,8.67,13,108.13,42.51,51.98,42.95,1,0,0,HVAC Controls- Programmable/Smart Thermostats,HVAC
16639600000000_2191,0.18,0,98.33,0,1.54,40.51,2015,43918,85,8.22,13,108.13,42.51,51.98,96.05,1,0,0,HVAC Controls- Programmable/Smart Thermostats,HVAC
33671600000000_2287,0.18,0,85.41,0,14.25,41.19,2009,85972,80,18.59,14.5,37.94,31.72,36.62,35.15,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
33671600000000_2288,0.18,0,79.51,0,19.31,41.19,2009,85972,80,22.18,13,37.94,31.72,36.62,79.95,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2449,0.18,0,100,0,0,37.03,2015,72778,75,9.75,241,41.49,22.48,54.14,13.9,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19648200000000_2510,0.18,0,100,0,0,40.49,1993,62083,98,15.48,241,65.92,34.92,71.41,12.6,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19648200000000_2511,0.18,0,100,0,0,39.48,1958,33182,98,14.43,1894.5,73.28,34.92,69.27,18.6,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_2552,0.18,0,100,0,0,37.11,1937,67067,80,5.5,36,34.55,34.92,65.87,19.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19648600000000_2639,0.18,0,75.65,0,24.35,41.28,2008,61193,84,15.01,464,96.08,34.92,23.44,56.9,1,0,0,HVAC Controls- Energy Management System,HVAC
36676900000000_2678,0.18,0,72.31,0,27.69,38.72,1990,88875,82,15.52,13,32.25,34.44,53.91,26.8,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36676900000000_2679,0.18,7.25,23.16,0,66.72,38.72,1990,88875,82,15.52,14.5,32.25,34.44,53.91,26.8,1,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19648600000000_2737,0.18,0,78.93,0,21.07,42.41,2012,48269,84,91.54,464,125.16,34.92,27.61,43.8,1,0,0,HVAC Controls- Energy Management System,HVAC
19648600000000_2738,0.18,0,100,0,0,42.53,2012,82708,84,91.54,13,116.62,34.92,31.94,16.6,1,0,0,HVAC Controls- Energy Management System,HVAC
19647300000000_2859,0.18,0,97.62,0,2.38,40.15,1957,68219,80,22.37,98.5,80,34.92,65.52,29.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2860,0.18,0,86.5,0,11.67,40.15,1957,89333,80,22.37,220,80,34.92,65.52,29.7,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_2928,0.18,0,99.58,0,0.42,41.68,1992,97750,90,30.45,14.5,72.83,34.44,46.46,40.4,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2997,0.18,0,100,0,0,40.16,2005,47099,45,17.73,42,22.97,22.48,56.16,20.6,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3087,0.18,0,100,0,0,42.79,2015,64737,80,25.9,32.5,76.96,34.92,56.95,31.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3088,0.18,0,100,0,0,42.79,1952,64737,80,23.5,1523.5,76.96,34.92,56.95,29.35,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36739600000000_3169,0.18,0,50.77,0,49.23,38.97,2017,84861,74,70.14,14.5,48.91,34.44,23.59,25.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
36739600000000_3170,0.18,0,78.87,0,21.59,38.97,2002,157276,74,70.14,1523.5,48.91,34.44,23.59,25.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
19645000000000_3191,0.18,0,100,0,0,40.33,2010,56136,87,12.38,1894.5,45.36,34.92,70.24,21.8,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
19645000000000_3192,0.18,0,100,0,0,40.33,2005,56136,87,12.38,1894.5,45.36,34.92,70.24,21.8,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
