Order,UID,School_ID,CDS_Code,char_prem_id,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Percent_LandCoverTotal,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,StudentEnrollment_mean,Staff,Student_Staff_Ratio,Diversity_Index,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,EEM,EE_Retrofit_Type,retrofit,ndvi_median_binary,retrofit_and_ndvi,Average_NDVI_median
2250,19644500000000_3664,19644500000000_3664,1.96445E+13,6810249,0.25,0,100,0,0,100,38.51,NA,76250,75,NA,15.82,NA,NA,NA,50.47,34.92,53.63,36.1,NA,NA,0,1,0,NA
2251,36678800000000_3665,36678800000000_3665,3.66788E+13,1804603,0.25,0,95.43,0,4.57,100,41.54,NA,NA,88,NA,14.38,NA,NA,NA,62.02,34.44,41.96,32.45,NA,NA,0,1,0,NA
2252,19647700000000_3804,19647700000000_3804,1.96477E+13,5816505,0.25,0,100,0,0,100,38.33,NA,77383,39,NA,27.69,NA,NA,NA,65.97,34.92,64.01,30.9,NA,NA,0,1,0,NA
2253,56726500000000_20,56726500000000_20,5.67265E+13,9145933,0.26,0.61,75.98,0,23.41,100,36.41,1980,83060,60,NA,18.09,NA,NA,NA,30.44,26.69,39.38,25.35,NA,NA,0,1,0,NA
2254,19644500000000_43,19644500000000_43,1.96445E+13,7015374,0.26,0,100,0,0,100,38.89,1952,NA,75,NA,38.89,NA,NA,NA,40.17,34.92,52.96,31.15,NA,NA,0,1,0,NA
2255,54719000000000_54,54719000000000_54,5.4719E+13,7755120,0.26,0,100,0,0,100,39.16,1892,NA,96,NA,6,NA,NA,NA,45.41,28.45,46.49,23.85,NA,NA,0,1,0,NA
2256,56726500000000_85,56726500000000_85,5.67265E+13,9271215,0.26,0,100,0,0,100,34.83,1980,88859,60,NA,16.35,NA,NA,NA,40.5,26.69,42.36,22.8,NA,NA,0,1,0,NA
2257,19102000000000_89,19102000000000_89,1.9102E+13,1603406,0.26,0,99.52,0,0.48,100,37.99,2017,94594,100,379.5,2.5,151.8,NA,NA,100.97,34.92,41.73,NA,NA,NA,0,1,0,NA
2258,19102000000000_90,19102000000000_90,1.9102E+13,6421862,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.99,2017,94594,100,379.5,2.5,151.8,NA,NA,100.97,34.92,41.73,NA,NA,NA,0,1,0,NA
2259,19102000000000_91,19102000000000_91,1.9102E+13,10240450,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.99,2017,94594,100,379.5,2.5,151.8,NA,NA,100.97,34.92,41.73,NA,NA,NA,0,1,0,NA
2260,19645400000000_104,19645400000000_104,1.96454E+13,1675853,0.26,0,97.85,0,2.15,100,34.36,1980,113235,39,NA,0.25,NA,NA,NA,22.13,34.92,56.22,30,NA,NA,0,1,0,NA
2261,19643800000000_120,19643800000000_120,1.96438E+13,6664593,0.26,0,99.28,0,0.72,100,38.17,NA,85972,65,NA,2.97,NA,NA,NA,55.22,34.92,45.61,78,NA,NA,0,1,0,NA
2262,36678400000000_194,36678400000000_194,3.66784E+13,9564132,0.26,0.16,79.74,0,20.1,100,40.05,2004,110833,67,NA,15.54,NA,NA,NA,54.02,34.44,39.88,9.75,NA,NA,0,1,0,NA
2263,36678800000000_261,36678800000000_261,3.66788E+13,7043420,0.26,0,100,0,0,100,40.58,1989,20307,88,NA,12.14,NA,NA,NA,68.59,34.44,45.85,41.15,NA,NA,0,1,0,NA
2264,36678800000000_262,36678800000000_262,3.66788E+13,7043421,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.58,1989,20307,88,NA,12.14,NA,NA,NA,68.59,34.44,45.85,41.15,NA,NA,0,1,0,NA
2265,19648700000000_362,19648700000000_362,1.96487E+13,7072139,0.26,0,99.92,0,0.08,100,38.02,1980,88977,6,NA,16.45,NA,NA,NA,90.76,34.92,60.24,39.05,NA,NA,0,1,0,NA
2266,19648700000000_363,19648700000000_363,1.96487E+13,7072140,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.02,1980,88977,6,NA,16.45,NA,NA,NA,90.76,34.92,60.24,39.05,NA,NA,0,1,0,NA
2267,19644500000000_371,19644500000000_371,1.96445E+13,8377885,0.26,0,100,0,0,100,38.67,1924,NA,75,NA,7.45,NA,NA,NA,47.51,34.92,63.18,21.85,NA,NA,0,1,0,NA
2268,19646300000000_401,19646300000000_401,1.96463E+13,7051354,0.26,0,96.88,0,3.12,100,37.61,NA,66806,49,NA,13,NA,NA,NA,84.01,34.92,38.19,37.35,NA,NA,0,1,0,NA
2269,36678800000000_425,36678800000000_425,3.66788E+13,9799801,0.26,0,70.68,0,29.32,100,38.72,NA,87894,88,NA,20.66,NA,NA,NA,75.31,34.44,41.96,21.2,NA,NA,0,1,0,NA
2270,30666100000000_467,30666100000000_467,3.06661E+13,1521792,0.26,0,97.21,0,2.79,100,36.2,1965,133438,35,NA,15.82,NA,NA,NA,39.42,22.48,46.62,8.5,NA,NA,0,1,0,NA
2271,36678400000000_480,36678400000000_480,3.66784E+13,1074176,0.26,0,99.28,0,0.72,100,40.53,1964,NA,67,NA,20.68,NA,NA,NA,56.11,34.44,60.75,21.2,NA,NA,0,1,0,NA
2272,30736500000000_526,30736500000000_526,3.07365E+13,6975619,0.26,0,98.88,0,1.12,100,37.98,1974,98250,19,NA,18.55,NA,NA,NA,14.07,22.48,48.12,8.3,NA,NA,0,1,0,NA
2273,19734400000000_545,19734400000000_545,1.97344E+13,6379562,0.26,0,100,0,0,100,40.07,1896,31607,89,NA,46.95,NA,NA,NA,95.67,34.92,65.3,36,NA,NA,0,1,0,NA
2274,36678800000000_606,36678800000000_606,3.66788E+13,10023376,0.26,0,96.75,0,3.25,100,41.28,1965,63170,88,NA,22.3,NA,NA,NA,90.04,34.44,42.12,33.85,NA,NA,0,1,0,NA
2275,36678800000000_630,36678800000000_630,3.66788E+13,935273,0.26,0,98.18,0,1.82,100,39.33,1959,41827,88,NA,18.21,NA,NA,NA,123.59,34.44,43.5,31.95,NA,NA,0,1,0,NA
2276,36678800000000_632,36678800000000_632,3.66788E+13,7011946,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.33,1959,41827,88,NA,18.21,NA,NA,NA,123.59,34.44,43.5,31.95,NA,NA,0,1,0,NA
2277,36678800000000_633,36678800000000_633,3.66788E+13,7011947,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.33,1959,41827,88,NA,18.21,NA,NA,NA,123.59,34.44,43.5,31.95,NA,NA,0,1,0,NA
2278,36678800000000_634,36678800000000_634,3.66788E+13,7011948,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,39.33,1959,41827,88,NA,18.21,NA,NA,NA,123.59,34.44,43.5,31.95,NA,NA,0,1,0,NA
2279,19645010000000_681,19645010000000_681,1.964501e+13,6397392,0.26,0,100,0,0,100,38.24,NA,75278,84,NA,NA,NA,NA,NA,73.28,34.92,59.34,13.65,NA,NA,0,1,0,NA
2280,19642120000000_687,19642120000000_687,1.964212e+13,6675096,0.26,0,98.58,0,1.42,100,35.7,NA,112500,40,NA,NA,NA,NA,NA,28.55,34.92,58.86,13.8,NA,NA,0,1,0,NA
2281,19647740000000_726,19647740000000_726,1.964774e+13,9336371,0.26,0,100,0,0,100,38.83,NA,58101,0,NA,NA,NA,NA,NA,60.14,34.92,54.21,26.85,NA,NA,0,1,0,NA
2282,33670900000000_789,33670900000000_789,3.36709e+13,7046603,0.26,0,95.93,0,4.07,100,38.21,NA,39659,48,NA,NA,NA,NA,NA,57.33,31.72,52.7,26.1,NA,NA,0,1,0,NA
2283,19644500000000_820,19644500000000_820,1.96445E+13,7065120,0.26,0,97.92,0,2.08,100,38.98,NA,NA,75,NA,NA,NA,NA,NA,50.6,34.92,51.42,NA,NA,NA,0,1,0,NA
2284,19644500000000_821,19644500000000_821,1.96445E+13,1836711,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.98,NA,NA,75,NA,NA,NA,NA,NA,50.6,34.92,51.42,NA,NA,NA,0,1,0,NA
2285,19644500000000_822,19644500000000_822,1.96445E+13,7065119,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.98,NA,NA,75,NA,NA,NA,NA,NA,50.6,34.92,51.42,NA,NA,NA,0,1,0,NA
2286,19645400000000_905,19645400000000_905,1.96454E+13,1194373,0.26,0,100,0,0,100,34.27,1927,113235,39,NA,22.12,NA,NA,NA,22.71,34.92,55.79,6.05,NA,NA,0,1,0,NA
2287,33751800000000_924,33751800000000_924,3.37518E+13,6954395,0.26,0,84.65,0,15.35,100,40.78,1891,87554,64,NA,62.54,NA,NA,NA,46.72,31.72,34.3,21.7,NA,NA,0,1,0,NA
2288,33672000000000_936,33672000000000_936,3.3672E+13,9437653,0.26,0,56.92,0,43.08,100,42.23,2002,NA,69,NA,13.51,NA,NA,NA,54.1,31.72,59.35,43.3,NA,NA,0,1,0,NA
2289,30665200000000_938,30665200000000_938,3.06652E+13,7021889,0.26,0,98.81,0,1.19,100,37.42,NA,144688,66,NA,11.53,NA,NA,NA,24.75,22.48,52.02,18.3,NA,NA,0,1,0,NA
2290,30666200000000_961,30666200000000_961,3.06662E+13,1516528,0.26,0,100,0,0,100,39.79,NA,67891,10,NA,30.14,NA,NA,NA,32.73,22.48,41.51,19.45,NA,NA,0,1,0,NA
2291,30666200000000_962,30666200000000_962,3.06662E+13,7022166,0.26,0,100,0,0,100,39.71,NA,144563,10,NA,30.14,NA,NA,NA,32.73,22.48,41.51,19.45,NA,NA,0,1,0,NA
2292,30665300000000_964,30665300000000_964,3.06653E+13,6574559,0.26,0,98.08,0,1.92,100,33.73,NA,NA,30,NA,19.52,NA,NA,42,32.14,22.48,38.03,17.9,NA,NA,0,1,0,NA
2293,36677400000000_981,36677400000000_981,3.66774E+13,10560665,0.26,0,67.2,0,32.8,100,38.53,NA,55417,49,610.5,4.55,134.18,NA,NA,24.85,22.48,66.48,NA,NA,NA,0,1,0,NA
2294,19648400000000_1035,19648400000000_1035,1.96484E+13,6813595,0.26,0,99.21,0,0.79,100,38.61,NA,117292,81,NA,11.97,NA,NA,NA,28.45,34.92,55.98,14.95,NA,NA,0,1,0,NA
2295,56725400000000_1059,56725400000000_1059,5.67254E+13,4812619,0.26,0,100,0,0,100,35.8,NA,NA,95,NA,28.2,NA,NA,NA,57,26.69,37.91,19.65,NA,NA,0,1,0,NA
2296,19648400000000_1092,19648400000000_1092,1.96484E+13,853481,0.26,0,100,0,0,100,38.73,NA,95250,81,NA,6.96,NA,NA,NA,30.71,34.92,45.84,10.7,NA,NA,0,1,0,NA
2297,15638300000000_1142,15638300000000_1142,1.56383E+13,10115932,0.26,0,23.59,0,76.41,100,42.05,NA,114760,29,NA,21.93,NA,NA,NA,62.2,27.08,27.3,50.3,NA,NA,0,1,0,NA
2298,15638300000000_1143,15638300000000_1143,1.56383E+13,10115933,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,42.05,NA,114760,29,NA,21.93,NA,NA,NA,62.2,27.08,27.3,50.3,NA,NA,0,1,0,NA
2299,33670800000000_1255,33670800000000_1255,3.36708E+13,10310200,0.26,0,95,0,5,100,40.53,NA,73289,92,NA,73.6,NA,NA,NA,69.41,31.72,22.39,30.85,NA,NA,0,1,0,NA
2300,33670800000000_1256,33670800000000_1256,3.36708E+13,2177853,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.53,NA,73289,92,NA,73.6,NA,NA,NA,69.41,31.72,22.39,30.85,NA,NA,0,1,0,NA
2301,19645500000000_1287,19645500000000_1287,1.96455E+13,2732483,0.26,0,97.69,0,2.31,100,39.65,NA,67130,72,NA,13.24,NA,NA,NA,35.93,34.92,66.91,11.3,NA,NA,0,1,0,NA
2302,30665200000000_1294,30665200000000_1294,3.06652E+13,10387460,0.26,0,100,0,0,100,37.76,NA,87857,66,NA,15.13,NA,NA,NA,24.75,22.48,52.02,9.2,NA,NA,0,1,0,NA
2303,19648700000000_1300,19648700000000_1300,1.96487E+13,6734589,0.26,0,99.76,0,0.24,100,37.72,NA,NA,6,NA,24.46,NA,NA,NA,41.9,34.92,68.47,22.3,NA,NA,0,1,0,NA
2304,30666100000000_1309,30666100000000_1309,3.06661E+13,1430241,0.26,0,98.97,0,1.03,100,35.2,NA,149375,35,NA,12.7,NA,NA,NA,33.38,22.48,36.79,12.2,NA,NA,0,1,0,NA
2305,36678800000000_1316,36678800000000_1316,3.66788E+13,810830,0.26,0,94.1,0,5.9,100,39.14,NA,48940,88,NA,7.01,NA,NA,NA,125.36,34.44,51.85,38.75,NA,NA,0,1,0,NA
2306,56724600000000_1324,56724600000000_1324,5.67246E+13,6837681,0.26,0.4,99.6,0,0,100,33.91,NA,53863,88,NA,17.18,NA,NA,NA,50.86,26.69,55.04,29.85,NA,NA,0,1,0,NA
2307,56724600000000_1326,56724600000000_1326,5.67246E+13,1607929,0.26,0,100,0,0,100,33.91,NA,53863,88,NA,17.18,NA,NA,NA,50.86,26.69,55.04,29.85,NA,NA,0,1,0,NA
2308,30665500000000_1332,30665500000000_1332,3.06655E+13,10583238,0.26,0,98.4,0,1.6,100,33.45,2006,87170,32,NA,43.91,NA,NA,NA,32.14,22.48,38.03,14.6,NA,NA,0,1,0,NA
2309,19102000000000_1375,19102000000000_1375,1.9102E+13,6686959,0.26,0,79.33,0,20.67,100,38.53,1993,66750,100,NA,5.5,NA,NA,NA,56.6,34.92,75.08,8.6,NA,NA,0,1,0,NA
2310,30103100000000_1390,30103100000000_1390,3.01031E+13,6992180,0.26,0,99.41,0,0.59,100,39.71,NA,115774,83,NA,NA,NA,NA,NA,21.41,22.48,43.31,NA,NA,NA,0,1,0,NA
2311,30666500000000_1493,30666500000000_1493,3.06665E+13,6444704,0.26,0,97.92,0,2.08,100,37.84,NA,76020,40,NA,34.03,NA,NA,NA,35.92,22.48,51.54,20.45,NA,NA,0,1,0,NA
2312,56725400000000_1510,56725400000000_1510,5.67254E+13,9885866,0.26,0,92.54,0,7.46,100,33.17,2009,NA,95,NA,20.4,NA,NA,NA,38.6,26.69,43.1,13.55,NA,NA,0,1,0,NA
2313,36678400000000_1514,36678400000000_1514,3.66784E+13,9896823,0.26,0,86.9,0,13.1,100,38.84,2006,NA,67,NA,8.26,NA,NA,NA,53.4,34.44,40.62,9.6,NA,NA,0,1,0,NA
2314,30666500000000_1565,30666500000000_1565,3.06665E+13,4517803,0.26,0,100,0,0,100,38.67,NA,84063,40,NA,15.23,NA,NA,NA,36.61,22.48,46.56,9.8,NA,NA,0,1,0,NA
2315,19648100000000_1589,19648100000000_1589,1.96481E+13,1778454,0.26,0,95.59,0,4.41,100,39.92,NA,NA,68,NA,16.25,NA,NA,NA,48.94,34.92,62.96,17.55,NA,NA,0,1,0,NA
2316,19648100000000_1590,19648100000000_1590,1.96481E+13,1851819,0.26,0,99.67,0,0.33,100,39.71,NA,NA,68,NA,16.25,NA,NA,NA,48.94,34.92,62.96,17.55,NA,NA,0,1,0,NA
2317,54105500000000_1602,54105500000000_1602,5.41055E+13,819275,0.26,0,89.76,0,10.24,100,40.96,2000,NA,43,259,5.5,47.09,NA,NA,39.27,28.45,59.07,NA,NA,NA,0,1,0,NA
2318,54105500000000_1603,54105500000000_1603,5.41055E+13,1131782,0.26,0,95.65,0,4.35,100,40.84,2000,NA,43,259,5.5,47.09,NA,NA,39.27,28.45,59.07,NA,NA,NA,0,1,0,NA
2319,54105500000000_1605,54105500000000_1605,5.41055E+13,2371828,0.26,0,58.33,0,41.67,100,40.97,2000,NA,43,259,5.5,47.09,NA,NA,39.27,28.45,59.07,NA,NA,NA,0,1,0,NA
2320,54105500000000_1610,54105500000000_1610,5.41055E+13,6400368,0.26,0,100,0,0,100,40.96,2000,NA,43,259,5.5,47.09,NA,NA,39.27,28.45,59.07,NA,NA,NA,0,1,0,NA
2321,19646300000000_1613,19646300000000_1613,1.96463E+13,10203436,0.26,0,100,0,0,100,37.64,NA,NA,49,715.5,12.5,57.24,NA,NA,85.79,34.92,40.22,NA,NA,NA,0,1,0,NA
2322,19647200000000_1633,19647200000000_1633,1.96472E+13,7073052,0.26,0,100,0,0,100,38.85,NA,NA,71,NA,16.2,NA,NA,NA,53.28,34.92,60.86,31.95,NA,NA,0,1,0,NA
2323,19647200000000_1634,19647200000000_1634,1.96472E+13,220164,0.26,0,97.67,0,2.33,100,38.79,NA,NA,71,NA,16.2,NA,NA,NA,53.28,34.92,60.86,31.95,NA,NA,0,1,0,NA
2324,19647200000000_1635,19647200000000_1635,1.96472E+13,6812309,0.26,0,100,0,0,100,38.91,NA,74205,71,NA,16.2,NA,NA,NA,53.28,34.92,60.86,31.95,NA,NA,0,1,0,NA
2325,19647200000000_1643,19647200000000_1643,1.96472E+13,1558280,0.26,0,100,0,0,100,38.98,NA,NA,71,NA,14.08,NA,NA,NA,46.47,34.92,73.31,40.1,NA,NA,0,1,0,NA
2326,19647200000000_1644,19647200000000_1644,1.96472E+13,232496,0.26,0,100,0,0,100,38.86,NA,NA,71,NA,14.08,NA,NA,NA,46.47,34.92,73.31,40.1,NA,NA,0,1,0,NA
2327,19647200000000_1645,19647200000000_1645,1.96472E+13,6811605,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.98,NA,NA,71,NA,14.08,NA,NA,NA,46.47,34.92,73.31,40.1,NA,NA,0,1,0,NA
2328,30666500000000_1647,30666500000000_1647,3.06665E+13,101313,0.26,0,100,0,0,100,38.52,2005,153030,40,NA,16.19,NA,NA,NA,23.31,22.48,44.35,5.2,NA,NA,0,1,0,NA
2329,30666500000000_1649,30666500000000_1649,3.06665E+13,4573552,0.26,0,100,0,0,100,38.61,2005,153030,40,NA,16.19,NA,NA,NA,23.31,22.48,44.35,5.2,NA,NA,0,1,0,NA
2330,36678800000000_1718,36678800000000_1718,3.66788E+13,221085,0.26,0,100,0,0,100,40.33,NA,NA,88,NA,12.98,NA,NA,NA,95.94,34.44,55.23,44.6,NA,NA,0,1,0,NA
2331,30665200000000_1735,30665200000000_1735,3.06652E+13,4780858,0.26,0,98.18,0,1.82,100,37.3,1998,131563,66,NA,10.27,NA,NA,NA,36.99,22.48,42.28,25.3,NA,NA,0,1,0,NA
2332,54722300000000_1743,54722300000000_1743,5.47223E+13,10110510,0.26,0,98.77,0,1.23,100,39.64,NA,71853,50,NA,10.96,NA,NA,NA,71.67,28.45,46.59,15.95,NA,NA,0,1,0,NA
2333,19645300000000_1821,19645300000000_1821,1.96453E+13,4547387,0.26,0,98.5,0,1.5,100,38.73,NA,66759,76,NA,10,NA,NA,NA,60.9,34.92,55.83,32.7,NA,NA,0,1,0,NA
2334,36677100000000_1843,36677100000000_1843,3.66771E+13,6784659,0.26,0,98.57,0,1.43,100,39.99,NA,59300,82,NA,15.4,NA,NA,NA,49.37,34.44,43.11,22.35,NA,NA,0,1,0,NA
2335,56725400000000_1860,56725400000000_1860,5.67254E+13,2844544,0.26,0,100,0,0,100,34.3,NA,65987,95,NA,19.63,NA,NA,NA,32.55,26.69,27.61,35.15,NA,NA,0,1,0,NA
2336,19646900000000_1865,19646900000000_1865,1.96469E+13,2223593,0.26,0,99.38,0,0.62,100,37.97,NA,125949,90,NA,17.49,NA,NA,NA,62.79,34.92,52.84,9.85,NA,NA,0,1,0,NA
2337,30665200000000_1866,30665200000000_1866,3.06652E+13,2201622,0.26,0,100,0,0,100,37.42,NA,89922,66,NA,25.09,NA,NA,NA,38.91,22.48,41.2,60.55,NA,NA,0,1,0,NA
2338,30647700000000_1928,30647700000000_1928,3.06477E+13,7053252,0.26,0,99.92,0,0.08,100,38.11,NA,118125,0,NA,NA,NA,NA,NA,41.88,34.92,44.38,NA,NA,NA,0,1,0,NA
2339,30647700000000_1929,30647700000000_1929,3.06477E+13,7053253,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.11,NA,118125,0,NA,NA,NA,NA,NA,41.88,34.92,44.38,NA,NA,NA,0,1,0,NA
2340,30666100000000_1955,30666100000000_1955,3.06661E+13,2233355,0.26,7.73,85.02,3.86,3.38,100,34.85,NA,124745,35,NA,14.53,NA,NA,NA,40.91,22.48,42.7,10.65,NA,NA,0,1,0,NA
2341,36678800000000_2108,36678800000000_2108,3.66788E+13,947600,0.26,0,97.37,0,2.63,100,40.05,NA,38361,88,NA,11.23,NA,NA,NA,67,34.44,52.53,33.3,NA,NA,0,1,0,NA
2342,54720700000000_2132,54720700000000_2132,5.47207E+13,827371,0.26,0,98.81,0,1.19,100,40.09,NA,38515,0,NA,NA,NA,NA,NA,61.64,28.45,46.22,NA,NA,NA,0,1,0,NA
2343,30664700000000_2135,30664700000000_2135,3.06647E+13,905772,0.26,0,96.58,0,3.42,100,36.95,NA,74750,54,NA,NA,NA,NA,NA,50.98,22.48,43.48,NA,NA,NA,0,1,0,NA
2344,42767900000000_2161,42767900000000_2161,4.27679E+13,1651280,0.26,0,100,0,0,100,35.42,NA,NA,62,NA,NA,NA,NA,NA,48.54,24.3,45.72,NA,NA,NA,0,1,0,NA
2345,16101700000000_2199,16101700000000_2199,1.61017E+13,4531271,0.26,0,100,0,0,100,39.89,1909,33500,100,NA,NA,NA,NA,NA,108.13,42.51,45.58,NA,NA,NA,0,1,0,NA
2346,54720700000000_2252,54720700000000_2252,5.47207E+13,6742789,0.26,0,100,0,0,100,40.16,NA,38515,0,NA,NA,NA,NA,NA,61.64,28.45,46.22,NA,NA,NA,0,1,0,NA
2347,54720700000000_2253,54720700000000_2253,5.47207E+13,6742790,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.16,NA,38515,0,NA,NA,NA,NA,NA,61.64,28.45,46.22,NA,NA,NA,0,1,0,NA
2348,33751800000000_2286,33751800000000_2286,3.37518E+13,6954883,0.26,0,82.02,0,17.98,100,39.04,NA,87554,64,NA,NA,NA,NA,NA,37.38,31.72,41.92,NA,NA,NA,0,1,0,NA
2349,54720700000000_2300,54720700000000_2300,5.47207E+13,7016338,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.16,NA,38515,0,NA,NA,NA,NA,NA,61.64,28.45,46.22,NA,NA,NA,0,1,0,NA
2350,54720700000000_2301,54720700000000_2301,5.47207E+13,7016339,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,40.16,NA,38515,0,NA,NA,NA,NA,NA,61.64,28.45,46.22,NA,NA,NA,0,1,0,NA
2351,19649200000000_2318,19649200000000_2318,1.96492E+13,7051489,0.26,0,100,0,0,100,34.45,NA,NA,0,NA,NA,NA,NA,NA,20.23,34.92,40.91,NA,NA,NA,0,1,0,NA
2352,19649200000000_2319,19649200000000_2319,1.96492E+13,7051491,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.45,NA,NA,0,NA,NA,NA,NA,NA,20.23,34.92,40.91,NA,NA,NA,0,1,0,NA
2353,19643800000000_2429,19643800000000_2429,1.96438E+13,524472,0.26,0,100,0,0,100,38.54,2017,66106,65,NA,NA,NA,NA,NA,36.66,34.92,37.57,NA,NA,NA,0,1,0,NA
2354,36679600000000_2431,36679600000000_2431,3.66796E+13,900002,0.26,0,84.18,0,15.82,100,39.71,NA,25863,77,NA,NA,NA,NA,NA,38.8,34.44,34.54,NA,NA,NA,0,1,0,NA
2355,56739400000000_2439,56739400000000_2439,5.67394E+13,1396963,0.26,0,81.66,0,18.34,100,39.73,2010,63611,34,NA,NA,NA,NA,23,30.68,26.69,49.44,NA,NA,NA,0,1,0,NA
2356,36679600000000_2440,36679600000000_2440,3.66796E+13,1409849,0.26,0,96.55,0,3.45,100,39.67,NA,25863,77,NA,NA,NA,NA,NA,38.8,34.44,34.54,NA,NA,NA,0,1,0,NA
2357,19644500000000_2486,19644500000000_2486,1.96445E+13,6725925,0.26,0,100,0,0,100,38.89,NA,NA,75,NA,NA,NA,NA,NA,50.6,34.92,51.42,NA,NA,NA,0,1,0,NA
2358,19647700000000_2495,19647700000000_2495,1.96477E+13,6805660,0.26,0,97.85,0,2.15,100,37.91,NA,87710,39,NA,10.23,NA,NA,NA,41.88,34.92,44.38,6.9,NA,NA,0,1,0,NA
2359,56726000000000_2503,56726000000000_2503,5.6726E+13,6875363,0.26,0,99.04,0,0.96,100,40.08,NA,67768,60,NA,NA,NA,NA,NA,38.86,26.69,42.69,NA,NA,NA,0,1,0,NA
2360,33670800000000_2512,33670800000000_2512,3.36708E+13,6961613,0.26,0,100,0,0,100,41.1,NA,67721,92,NA,NA,NA,NA,NA,68.63,31.72,34.06,NA,NA,NA,0,1,0,NA
2361,19644400000000_2541,19644400000000_2541,1.96444E+13,7062742,0.26,0,99.8,0,0.2,100,38.61,NA,129250,70,NA,NA,NA,NA,NA,52.36,34.92,40.4,NA,NA,NA,0,1,0,NA
2362,19644400000000_2542,19644400000000_2542,1.96444E+13,7062743,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.61,NA,129250,70,NA,NA,NA,NA,NA,52.36,34.92,40.4,NA,NA,NA,0,1,0,NA
2363,36679000000000_2544,36679000000000_2544,3.6679E+13,7066830,0.26,0,100,0,0,100,37.17,NA,81016,0,NA,NA,NA,NA,NA,68.91,34.44,57.52,NA,NA,NA,0,1,0,NA
2364,30664700000000_2576,30664700000000_2576,3.06647E+13,9931803,0.26,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,36.95,NA,74750,54,NA,NA,NA,NA,NA,50.98,22.48,43.48,NA,NA,NA,0,1,0,NA
2365,30665100000000_2603,30665100000000_2603,3.06651E+13,6996058,0.26,0,99.6,0,0.4,100,38.05,NA,97875,27,NA,17.7,NA,NA,NA,31.4,22.48,50.2,15.55,NA,NA,0,1,0,NA
2366,33671200000000_2617,33671200000000_2617,3.36712E+13,1757644,0.26,0,90.91,0,9.09,100,39.98,1990,99357,49,NA,22.34,NA,NA,NA,56.33,31.72,28.62,13.9,NA,NA,0,1,0,NA
2367,33670900000000_2627,33670900000000_2627,3.36709E+13,6345037,0.26,0,94.83,0,5.17,100,37.91,NA,71667,48,NA,10.52,NA,NA,NA,54.35,31.72,62.83,62,NA,NA,0,1,0,NA
2368,33669900000000_2735,33669900000000_2735,3.36699E+13,264381,0.26,0,96.4,0,3.6,100,38.6,NA,46500,89,NA,10.84,NA,NA,NA,60.02,31.72,51.47,34.4,NA,NA,0,1,0,NA
2369,36677100000000_2740,36677100000000_2740,3.66771E+13,6467690,0.26,0,98.71,0,1.29,100,39.03,NA,NA,82,NA,18.63,NA,NA,NA,62.8,34.44,48.37,23.15,NA,NA,0,1,0,NA
2370,30666200000000_2744,30666200000000_2744,3.06662E+13,7042194,0.26,0,100,0,0,100,38.05,NA,120586,10,NA,40.92,NA,NA,NA,32.91,22.48,56.41,23.7,NA,NA,0,1,0,NA
2371,56724600000000_2776,56724600000000_2776,5.67246E+13,5908382,0.26,0,99.82,0,0.18,100,35.05,NA,93229,88,NA,26.67,NA,NA,NA,52.26,26.69,42.64,24.7,NA,NA,0,1,0,NA
2372,19753400000000_2778,19753400000000_2778,1.97534E+13,9431801,0.26,0,100,0,0,100,34.21,NA,169403,22,NA,23.58,NA,NA,NA,16.47,34.92,49.83,7.25,NA,NA,0,1,0,NA
