"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"114",114,"57700000000000_124",0.19,0,98.69,0,1.31,29.93,2011,97778,78,9.91,241,52.82,64.45,49.08,30.7,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77269e+13,"3053867864","57726866056311"
"115",115,"57700000000000_125",0.19,0,100,0,2.47,29.93,1959,97778,78,9.91,267,52.82,64.45,49.08,30.7,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77269e+13,"3053868907","57726866056311"
"116",116,"57700000000000_126",0.19,0,100,0,2.08,29.93,1938,97778,78,9.91,42.5,52.82,64.45,49.08,30.7,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77269e+13,"3053869950","57726866056311"
"117",117,"57700000000000_127",0.19,0,98.73,0,0.08,29.93,1921,97778,78,9.91,42.5,52.82,64.45,49.08,30.7,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77269e+13,"3053870993","57726866056311"
"118",118,"43700000000000_128",0.08,0,100,0,0,29.39,1950,57049,59.5,8.86,241,79.07,52.82,38.68,36.45,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3056522306","43696666048599"
"119",119,"7620000000000_129",0.18,0,83.47,11.45,5.09,25.53,1960,82857,10,5.02,199,50.51,21.42,40.85,19.2,0,0,0,NA,NA,7.61797e+12,"3162126421","7617966004980"
"120",120,"43700000000000_130",0.11,0,99.2,0,0.8,28.74,1975,129904,58,14.4,464,32.76,52.82,25.85,16.35,0,0,0,"HVAC- VAV System","HVAC",4.369427e+13,"3251860657","4.369427e+13"
"121",121,"43700000000000_131",0.13,0,99.84,0,0.16,29.07,1962,142162,9,9.93,241,16.56,52.82,21.23,4.65,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"3283170106","43694196047005"
"122",122,"43700000000000_132",0.13,0,100,0,0,28.83,1957,236324,33,9.64,241,11.12,52.82,28.54,12.75,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"3283171149","43694196046742"
"123",123,"43700000000000_133",0.16,0,100,0,0,27.21,1957,213906,2.5,14.49,85.5,8.54,52.82,33.59,2.5,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"3283173235","43694196046981"
"124",124,"43700000000000_134",0.13,0,97.04,0,2.96,29.58,1957,175385,7,15.5,27.5,13.09,52.82,32.31,2.5,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"3283180536","43694196047047"
"125",125,"1750000000000_135",0.12,0,83.6,0,0,28.2,2005,250000,3,20.2,27.5,32.04,19.56,30.77,2.1,0,0,0,NA,NA,1.75093e+12,"3437568255","1750930125930"
"126",126,"7620000000000_136",0.12,0,99.19,0,0.81,29.67,2007,129760,0,19.81,1894.5,76.81,21.42,33.06,16.75,0,0,0,NA,NA,7.61762e+12,"3510607327","7617620129064"
"127",127,"23700000000000_137",0.25,4.62,30.65,9.95,54.78,18.43,2003,66500,60,18.91,13,21.59,36.2,29.06,39.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",2.3656e+13,"3529745834","23655992333649"
"128",128,"42700000000000_138",0.12,0,97,0,3,27.67,2004,79000,80,30.24,1894.5,54.4,51.99,33.7,29.45,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.26912e+13,"3649868156","42691200102863"
"129",129,"28700000000000_139",0.17,2.15,97.85,0,0,27.52,1976,55938,85.5,11.12,85.5,43.69,40.35,46.85,28.6,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"3675927659","28662666026934"
"130",130,"15100000000000_140",0.16,0,80.88,0,19.12,33.27,2011,49594,83,54.75,27.5,41.66,27.08,44.41,22.25,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",1.51016e+13,"3722493661","15101570124040"
"131",131,"28700000000000_141",0.15,0,100,0,0,29.33,2017,133214,85.5,7.11,161,37.4,40.35,38.37,33.5,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"3737935220","28662666026850"
"132",132,"28700000000000_142",0.2,0,89,0,11,28.99,1930,95994,75.5,12.82,1523.5,36.71,40.35,27.15,10.9,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86624e+13,"3747215642","28662412831758"
"133",133,"28700000000000_143",0.13,0,99.25,0,0.75,29.95,2003,90714,42,2,645,42.44,40.35,46.33,20.55,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"3769224852","28662660101964"
"134",134,"10800000000000_144",0.13,0,100,0,0,31.98,1951,34750,86.5,21.95,112.5,45.47,29.25,52.37,48.95,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.07523e+13,"3783055344","10752346007223"
"135",135,"16700000000000_145",0.1,0,21.88,0,76.09,34.95,1980,59024,86,12.25,205,45.07,42.51,20.5,25.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.673932e+13,"3783077247","1.673932e+13"
"136",136,"16700000000000_146",0.1,0,65.53,0,0.88,34.95,2008,59024,78.5,46.29,14.5,45.07,42.51,20.5,25.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.673932e+13,"3783078290","1.673932e+13"
"137",137,"16700000000000_147",0.1,0,94.43,0,10.38,34.95,2002,59024,57,40.44,14.5,45.07,42.51,20.5,25.95,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.673932e+13,"3783079333","1.673932e+13"
"138",138,"16700000000000_148",0.11,0,95.23,0,4.77,34.15,1992,41255,60,0.09,205,45.07,42.51,20.5,37.1,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.67393e+13,"3783081419","16739321630110"
"139",139,"16700000000000_149",0.09,0,97.28,0,2.72,35.05,1939,37056,92.5,27.97,14.5,45.07,42.51,20.5,19.2,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.67393e+13,"3783086634","16739326010565"
"140",140,"28700000000000_150",0.15,0.8,99.2,0,0,28.58,1949,82000,56,13.62,164,48.15,40.35,38.35,14.9,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"3797875903","28662666026983"
"141",141,"24700000000000_152",0.2,0,81.63,0,18.37,29.14,1953,58750,37.5,30.06,199,80.7,37.03,54.66,9.7,0,0,0,"HVAC Controls- Energy Management System","HVAC",2.46576e+13,"3923164350","24657636025589"
"142",142,"43700000000000_153",0.09,0,100,0,0,29.33,1965,77813,78,11.88,27.5,63.73,52.82,52.87,28.45,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970495881","43696666048649"
"143",143,"43700000000000_154",0.14,0,100,0,0,28.13,1992,138295,10,14.9,220,29.98,52.82,38.78,18.9,0,0,0,"HVAC- VAV System","HVAC",4.369666e+13,"3970508397","4.369666e+13"
"144",144,"43700000000000_155",0.14,0,100,0,0,27.92,1930,177639,37,9.94,361.5,28.01,52.82,28.94,11.6,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970520913","43696666048672"
"145",145,"43700000000000_156",0.16,0,100,0,0,27.39,1957,235893,25.5,13.79,161,35.85,52.82,43.97,22.05,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970522999","43696666048763"
"146",146,"43700000000000_157",0.12,1.68,98.16,0,0.16,28.17,2014,99531,67,23.31,220,30.06,52.82,30.83,18.9,0,0,0,"HVAC- VAV System","HVAC",4.369666e+13,"3970531343","4.369666e+13"
"147",147,"43700000000000_158",0.12,0,100,0,0,28.55,2000,170405,50.5,24.94,199,40.86,52.82,35.55,22.95,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970545945","43696666048714"
"148",148,"43700000000000_159",0.15,0,100,0,0,27.45,1931,245125,52.5,21.14,85.5,30.76,52.82,41.22,22.3,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970593923","43696666062111"
"149",149,"43700000000000_160",0.15,0,100,0,0,27.83,1959,250000,8,9.23,161,27.07,52.82,29.85,6.15,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970600181","43696666048474"
"150",150,"43700000000000_161",0.09,0,100,0,0,29.17,1930,133676,65,10.44,112.5,64.26,52.82,55.88,28.85,0,0,0,"HVAC- VAV System","HVAC",4.36967e+13,"3970611654","43696666048433"
"151",151,"39700000000000_162",0.15,0,100,0,0,29.48,1950,69542,87.5,22.51,164,71.8,49.49,47.26,32.55,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96868e+13,"4007683985","39686766042535"
"152",152,"39700000000000_163",0.07,0,100,0,0,30.77,2013,31467,88,9.57,125.5,74.6,51.99,49.34,70.1,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96868e+13,"4043583595","39686763930211"
"153",153,"39700000000000_164",0.12,2.46,97.54,0,0,29.55,2000,35366,88,2,504.5,110.96,53.65,38.35,34,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.968676e+13,"4043584638","3.968676e+13"
"154",154,"39700000000000_165",0.15,0,100,0,0,30.74,1949,53155,82.5,13.45,615,57.92,49.49,42.43,37.25,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96868e+13,"4043592982","39686766042550"
"155",155,"39700000000000_166",0.15,0,100,0,0,29.49,1991,60114,86.5,9.2,241,81.46,49.49,46.29,40.4,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96868e+13,"4043596111","39686766042824"
"156",156,"39700000000000_167",0.12,0,100,0,0,30.61,2018,38750,89.5,16.61,27.5,98.75,49.49,58.55,33.7,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96868e+13,"4043606541","39686766042568"
"157",157,"40700000000000_168",0.08,0.2,96.2,0,3.6,23.34,1960,229625,41.5,31.42,1894.5,39.13,50.32,35.9,18.8,0,0,0,NA,NA,4.06881e+13,"4106139913","40688094034807"
"158",158,"40700000000000_169",0.13,18.26,75.2,0.16,6.38,28.36,1962,89531,53.5,19.88,336,17.69,50.32,38.38,23.5,0,0,0,NA,NA,4.06881e+13,"4106143042","40688096043202"
"159",159,"40700000000000_170",0.2,0.57,73.75,0,25.68,28.36,1958,146038,20.5,9.57,161,37.22,50.32,51.04,12.35,0,0,0,NA,NA,4.06881e+13,"4116330248","40688096043244"
"160",160,"28700000000000_171",0.14,0,89.33,0,10.67,27.42,2005,181607,44,11.9,23,71,40.35,24.53,16.45,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"4120302674","28662660109140"
"161",161,"10600000000000_172",0.13,0,94.7,0,5.3,28.92,2007,143409,24.5,13.02,27.5,28.15,29.25,34.23,9.8,0,0,0,NA,NA,1.06212e+13,"4197651766","10621170113563"
"162",162,"28700000000000_173",0.19,0,73.41,1.67,24.92,28.55,2018,121950,79.5,17.61,85.5,42.13,40.35,46.07,30.65,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"4220683605","28662666026942"
"163",163,"28700000000000_174",0.14,0,99.63,0,0.37,29.61,2004,90714,56.5,39.16,13,42.44,40.35,46.33,21.15,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"4220718024","28662662835601"
"164",164,"28700000000000_175",0.21,0,63.04,1.83,35.13,27.58,1950,135000,69.5,16.88,27.5,32.58,40.35,39.87,21.35,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"4220727411","28662666058796"
"165",165,"28700000000000_176",0.14,0,97.98,0,0,29.61,2000,90714,56.5,39.16,28,42.44,40.35,46.33,21.15,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.86627e+13,"4230907316","28662662835601"
"166",166,"27700000000000_177",0.13,0,99.9,0,0.1,25.77,2004,78106,61,13.4,241,60.02,42.85,65.14,19.2,0,0,0,"Lighting- CFL Lamp Retrofit","Lighting",2.76619e+13,"4267236939","27661910107391"
"167",167,"43700000000000_178",0.12,0,98.57,0,1.43,29.28,1965,249519,7,7.98,161,10.91,52.82,36.75,5,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"4326237130","43694196046841"
"168",168,"7620000000000_179",0.16,0,88.6,0.24,11.16,27.08,1976,111891,37,13.77,1894.5,48.26,21.42,29.25,17.7,0,0,0,NA,NA,7.61797e+12,"4455832059","7617966097141"
"169",169,"23700000000000_180",0.17,1.59,20.49,7.07,70.85,30.02,1930,50341,94.5,4.13,205,62.7,36.2,21,28.5,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",2.36561e+13,"4457477089","23656072334563"
"170",170,"23700000000000_181",0.21,8.78,75.61,0,5.19,28.97,1930,49375,100,33.13,32.5,62.7,36.2,21,14.05,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",2.36561e+13,"4457515680","23656072330033"
"171",171,"23700000000000_182",0.21,0,94.37,0,29.43,28.97,1930,49375,100,16.96,32.5,62.7,36.2,21,14.05,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",2.36561e+13,"4457518809","23656072330033"
"172",172,"1610000000000_183",0.04,0,100,0,0,28.52,1960,63813,90,9.83,241,129.22,19.56,47.86,30.35,0,0,0,NA,NA,1.6126e+12,"4487358964","1612596002075"
"173",173,"15600000000000_184",0.12,0,100,0,0,33.16,2008,59603,93,79.76,112.5,84.72,27.08,60.06,27.25,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56353e+13,"4556264632","15635290116400"
"174",174,"57700000000000_185",0.18,0,100,0,0,27.36,1914,67865,78.5,6.13,42.5,51.44,64.45,45.88,33.35,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"4594944538","57727106056469"
"175",175,"1610000000000_186",0.1,0,100,0,0,28.32,2010,88241,94,18.3,13,101.31,19.56,34.33,46.5,0,0,0,NA,NA,1.6131e+12,"4595525045","1613096002562"
"176",176,"1610000000000_187",0.1,0,100,0,0,28.29,1995,65625,85,9.13,241,101.31,19.56,34.33,45.1,0,0,0,NA,NA,1.6131e+12,"4595528174","1613096002620"
"177",177,"1610000000000_188",0.13,0,100,0,0,27.58,1974,56953,100,14.08,55,76.6,19.56,41.58,40.65,0,0,0,NA,NA,1.6131e+12,"4595537561","1613096002521"
"178",178,"1610000000000_189",0.1,0,100,0,0,27.36,2005,68864,90,11.85,98.5,71.68,19.56,37.48,36.95,0,0,0,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.61309e+12,"4595543819","1.61309e+12"
"179",179,"1610000000000_190",0.11,0,100,0,0,27.62,1995,167778,88,19.23,199,60.43,19.56,40.52,32.45,0,0,0,NA,NA,1.6131e+12,"4595546948","1613096002703"
"180",180,"1610000000000_191",0.13,0,100,0,0,27.36,1995,90717,77,9.06,55,71.68,19.56,37.48,30.8,0,0,0,NA,NA,1.6131e+12,"4595553206","1613096002604"
"181",181,"1610000000000_192",0.12,0,100,0,0,27.61,1955,117917,64,36.4,98.5,60.43,19.56,40.52,27.25,0,0,0,NA,NA,1.61309e+12,"4595558421","1613090130849"
"182",182,"10600000000000_193",0.17,0,100,0,0,29.52,1957,117370,67,33,112.5,71.87,29.25,56.21,17.1,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives","Pumps_Motors_Drives",1.062257e+13,"4731879290","1.062257e+13"
"183",183,"15700000000000_194",0.12,0,99.15,0,0.85,32.8,1930,36190,87.5,21.24,1523.5,59.59,27.08,49.45,18.55,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"4805995918","15739086009765"
"184",184,"15600000000000_195",0.11,0,92.11,0,7.89,34.02,1961,23333,89,64.97,578.5,69.27,27.08,39.57,25.45,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56353e+13,"4930799418","15635291532605"
"185",185,"10700000000000_196",0.13,0,91.91,0,8.09,31.08,1960,73047,72,19.37,241,98.34,29.25,42.74,26.45,0,0,0,NA,NA,1.07397e+13,"5149184435","10739656006936"
"186",186,"43700000000000_197",0.12,0,100,0,0,28.86,2019,250000,23,16.01,1894.5,13.01,52.82,27.74,7.45,0,0,0,"HVAC- VAV System","HVAC",4.369468e+13,"5168644017","4.369468e+13"
"187",187,"1610000000000_200",0.14,1.91,98.09,0,0,27.45,1963,79525,10,8.69,241,63.37,19.56,36.01,6.95,0,0,0,NA,NA,1.61235e+12,"5262291797","1612346001507"
"188",188,"1610000000000_201",0.12,0,100,0,0,29.05,1960,179125,36,10.64,241,66.86,19.56,29.21,12.85,0,0,0,NA,NA,1.61235e+12,"5262295969","1612346001481"
"189",189,"1610000000000_202",0.12,0,94.16,0,0,29.05,1960,179125,25,10.64,241,66.86,19.56,29.21,12.85,0,0,0,NA,NA,1.61235e+12,"5262297012","1612346001481"
"190",190,"1610000000000_203",0.12,0,100,0,0,28.85,1960,136000,19,8.83,241,66.86,19.56,29.21,0,0,0,0,NA,NA,1.61235e+12,"5262301184","1612346001473"
"191",191,"1610000000000_204",0.11,0,100,0,0,28.68,1961,146353,27,8.34,1894.5,66.44,19.56,46.69,6.9,0,0,0,NA,NA,1.61235e+12,"5262303270","1612346001531"
"192",192,"1610000000000_205",0.11,0.48,99.52,0,0,28.76,1959,204202,6.5,7.24,241,58.08,19.56,25.56,7.7,0,0,0,NA,NA,1.61235e+12,"5262319958","1612346001440"
"193",193,"1610000000000_206",0.12,0,100,0,0,28.95,1962,179125,7,18.49,241,66.86,19.56,29.21,4.4,0,0,0,NA,NA,1.61235e+12,"5262329345","1612346102917"
"194",194,"57700000000000_207",0.14,0,100,0,0,30.2,1986,88255,76.5,13.38,42.5,54.34,64.45,29.89,29.7,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"5335260609","57727106107163"
"195",195,"57700000000000_208",0.17,11.41,88.59,0,0,28.33,2010,34375,53.5,5.25,42.5,50.18,64.45,49.06,22.85,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"5335261652","57727100121749"
"196",196,"57700000000000_209",0.17,0,100,0,0,28.33,2010,34375,53.5,5.25,42.5,50.18,64.45,49.06,28.4,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"5335262695","57727100121749"
"197",197,"57700000000000_210",0.18,0,100,0,0,28.04,1958,87375,60,7.5,42.5,49.96,64.45,48.33,20.05,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"5335273125","57727106056444"
"198",198,"57700000000000_211",0.15,0,100,0,0,29.23,1954,48083,68,15.88,42.5,55.3,64.45,42.44,24.25,0,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",5.77271e+13,"5335284598","57727106056519"
"199",199,"43700000000000_212",0.12,0,100,0,0,28.89,1963,185795,8.5,15.67,645,13.01,52.82,33.17,6.7,0,0,0,"HVAC- VAV System","HVAC",4.36942e+13,"5487385010","43694196046957"
"200",200,"20700000000000_213",0.14,0,99.83,0,0.17,31.11,2016,48994,80,44.85,13,82.02,34.92,56.6,31.55,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.065201e+13,"5699817844","2.065201e+13"
"201",201,"20700000000000_214",0.14,0,82.35,3.24,4.62,31.11,2016,48994,83,4,205,67.1,34.92,43.23,31.55,1,0,0,"Lighting- Exterior Fixture Retrofit","Lighting",2.065201e+13,"5699828274","2.065201e+13"
"202",202,"15600000000000_215",0.12,0,100,0,0,32.66,2008,121750,58.5,59.15,27.5,49.73,27.08,40.16,15.5,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56353e+13,"5731241000","15635290116392"
"203",203,"43700000000000_216",0.11,0,100,0,0,28.66,1959,160779,43.5,12.99,205,29.3,52.82,39.16,12.85,1,0,0,"HVAC- VAV System","HVAC",4.37339e+13,"5741349961","43733876047583"
"204",204,"41700000000000_217",0.19,0,100,0,0,24.77,1953,179722,63.5,8.73,645,21.78,51.16,33.39,26,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"5918476046","41690396044986"
"205",205,"41700000000000_218",0.14,0,99.84,0,0.16,27.1,1940,150685,31.5,11.28,161,31.27,51.16,47.52,12.45,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"5918477089","41690396044853"
"206",206,"41700000000000_219",0.08,0,100,0,0,28.14,1993,88869,47,11.11,85.5,42.33,51.16,50.81,11.45,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"5918480218","41690396044887"
"207",207,"41700000000000_220",0.16,0,75.97,10.42,13.6,25.46,1968,179000,18.5,8.3,241,27.33,51.16,24.64,10.35,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"5918484390","41690396044911"
"208",208,"41700000000000_221",0.15,0,98.41,1.43,0.16,26.76,1954,229625,41,15.1,164,42.33,51.16,26.38,16.3,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"5918486476","41690396044796"
"209",209,"41700000000000_224",0.2,3.67,78.12,4.63,13.58,20.84,1978,228106,21,6.27,336,38.38,51.16,28.04,9.15,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16889e+13,"6041457120","41688906043632"
"210",210,"41700000000000_225",0.06,4.7,95.3,0,0,26.9,2006,141157,27,13.5,645,19.18,51.16,42.51,12.85,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.169039e+13,"6053520214","4.169039e+13"
"211",211,"41700000000000_226",0.19,0.32,88.48,10.64,0.56,24.41,1954,136406,6,14.22,55,21.73,51.16,16.17,44.2,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16887e+13,"6129989403","41688666043483"
"212",212,"41700000000000_227",0.09,11.17,88.83,0,0,26.68,1994,158958,8,8.67,199,19.18,51.16,31.41,5.85,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"6230550343","41690396112650"
"213",213,"41700000000000_228",0.08,12.96,84.86,0,2.18,25.41,1994,150556,7,11.41,241,19.18,51.16,20.34,5.5,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"6292376283","41690396044861"
"214",214,"43700000000000_229",0.11,0,98.38,0,1.62,29.33,2011,93269,44,28.75,13,59.06,52.82,45.85,18,1,0,0,"HVAC- VAV System","HVAC",4.36948e+13,"6293420743","43694840123760"
"215",215,"17600000000000_230",0.17,0,100,0,0,29.22,1921,50958,64.5,13.19,1894.5,69.99,20.46,35.75,27.85,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.76401e+13,"6319398243","17640141734359"
"216",216,"27700000000000_231",0.21,0.24,87.56,4.57,7.62,24.54,1949,91056,82,15.49,112.5,49.92,39.52,46.89,40.1,0,0,0,"Lighting- CFL Lamp Retrofit","Lighting",2.77383e+13,"6356089705","27738256026447"
"217",217,"27700000000000_232",0.12,10.86,63.74,0,25.4,23.3,1965,89506,85.5,23.77,241,59.6,39.52,41.36,38.25,0,0,0,"Lighting- CFL Lamp Retrofit","Lighting",2.77383e+13,"6356103264","27738256026421"
"218",218,"27700000000000_233",0.21,36.2,24.37,0.2,39.23,22.58,1978,117748,81.5,52.18,241,59.6,39.52,41.36,37.6,0,0,0,"Lighting- CFL Lamp Retrofit","Lighting",2.77383e+13,"6356124124","27738252730034"
"219",219,"15600000000000_234",0.14,0,49.85,0,50.15,33.66,1955,56142,90,19.55,55,70.9,27.08,55.77,38.65,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56344e+13,"6499778951","15634386009443"
"220",220,"41700000000000_235",0.16,0.73,77.24,4.15,17.89,22.84,1957,109861,12,12.81,264,53.97,51.16,19.11,9.95,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16893e+13,"6666216809","41689326043939"
"221",221,"11600000000000_236",0.17,0,99.75,0,0.25,28.95,1952,56250,85,21.41,13,60.5,22.22,49.32,34.85,1,0,0,"Lighting- Interior Fixture Retrofit","Lighting",1.16266e+13,"6710287639","11626616007603"
"222",222,"10600000000000_238",0.18,0,100,0,0,28.17,1962,78611,50,12.95,615,54.54,29.25,37.56,22.9,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives","Pumps_Motors_Drives",1.06217e+13,"6751786236","10621666006381"
"223",223,"1750000000000_239",0.14,0,98.56,0,1.44,28.77,1980,117120,7,2.25,645,26.01,19.56,39.39,6.65,0,0,0,NA,NA,1.75093e+12,"6762203046","1.75093e+12"
"224",224,"1750000000000_240",0.14,0,98.2,0,1.8,28.58,1966,130729,11,12.29,53.5,26.01,19.56,39.39,13.05,0,0,0,NA,NA,1.75094e+12,"6762204089","1750936001424"
"225",225,"1750000000000_241",0.14,0,96.12,0,3.88,28.61,1961,150444,6,16.81,112.5,26.01,19.56,39.39,7.25,0,0,0,NA,NA,1.75094e+12,"6762206175","1750936001374"
"226",226,"1750000000000_242",0.11,0,100,0,0,29.42,1968,125750,39,6.86,161,27.93,19.56,38.43,67.65,0,0,0,NA,NA,1.75093e+12,"6762208261","1750930138453"
"227",227,"54700000000000_243",0.1,0,77.75,0,22.25,37.29,1952,39000,28,11.29,241,44.85,61.96,55.56,39.25,1,0,0,"Lighting Controls","Lighting",5.471795e+13,"6791459158","5.471795e+13"
"228",228,"15600000000000_244",0.13,0,100,0,0,32.92,2003,42200,89,76.34,199,84.72,27.08,54.94,22.4,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56353e+13,"6799256017","15635290100198"
"229",229,"41700000000000_245",0.12,0,100,0,0,27.6,1945,90750,62.5,13.27,645,46.72,51.16,52.45,22.35,0,0,0,"Lighting- Interior Fixture Retrofit","Lighting",4.16904e+13,"6875951694","41690396045017"
"230",230,"10600000000000_246",0.14,0,100,0,0,29.76,1952,81208,68.5,15.21,267,71.87,29.25,56.21,26.8,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives","Pumps_Motors_Drives",1.06224e+13,"6908146928","10622406006704"
"231",231,"39700000000000_247",0.25,0,100,0,0,26.61,1954,111250,46,13,1523.5,28.96,49.49,47.93,12.05,0,1,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96858e+13,"6941221009","39685776041974"
"232",232,"15600000000000_248",0.11,0,71.2,0,28.8,33.72,1930,83108,87.5,16.6,220,70.9,27.08,55.77,26.95,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.56344e+13,"6946811890","15634386009435"
"233",233,"27700000000000_249",0.17,0,80.44,0,19.56,25.9,2010,69125,64.5,9.52,241,76.7,34.92,31.41,15.45,0,0,0,"Lighting- CFL Lamp Retrofit","Lighting",2.76619e+13,"6965709178","27661910122911"
"234",234,"15600000000000_250",0.13,0,100,0,0,33.28,2004,107639,67,3.13,645,84.71,27.08,57.87,24.4,0,0,0,"Building Envelope- Windows/Skylights","Building_Envelope",1.563461e+13,"6966730233","1.563461e+13"
"235",235,"10600000000000_251",0.16,0,94.01,0,0,28.15,1991,151250,41,45.46,13,25.47,29.25,37.15,12.1,1,0,0,NA,NA,1.06212e+13,"7037115743","10621171030501"
"236",236,"7620000000000_252",0.12,0,100,0,0,30.86,1962,98281,65,24.9,1894.5,77.78,21.42,42.57,33.6,0,0,0,NA,NA,7.61763e+12,"7043556285","7617626004428"
"237",237,"7620000000000_253",0.14,43.1,56.9,0,0,27.04,1992,112596,66,14.09,264,77.78,21.42,42.57,23.15,0,0,0,NA,NA,7.61763e+12,"7043562543","7617626110811"
