School_ID,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,ndvi_median,Land_Surface_Temp_median,Year_built,Median_income_BG_2021,Percent_FRPM,Student_Staff_Ratio,Students_with_Disabilities_mean,Asthma_Rates,Covid19_rate_of_infection_1000_people,Pollution_Burden,Chronic_Abs_Avg_Rate,retrofit,ndvi_median_binary,retrofit_and_ndvi,Diversity_Index
19648100000000_3044,0,100,0,0,0.17,41.28,NA,46463,68,NA,NA,52.04,34.92,74.38,NA,0,0,0,NA
33671800000000_3069,0,99.15254237,0,0.847457627,0.17,42.98,NA,59063,81,NA,NA,75.75,31.72,41.33,NA,0,0,0,NA
36103600000000_3081,0,85.5661882,0.079744817,14.35406699,0.17,39.84,NA,95294,86,NA,NA,75.77,34.44,64.97,NA,0,0,0,NA
36750800000000_3108,0,63.98268398,0,36.01731602,0.17,41.45,NA,57727,39,NA,NA,75.48,34.44,15.79,NA,0,0,0,NA
36750800000000_3242,0,46.05577689,0,53.94422311,0.17,39.7,NA,NA,39,NA,NA,67.78,34.44,22.9,NA,0,0,0,NA
36750800000000_3243,0,0,0,100,0.17,39.7,2006,NA,39,NA,NA,67.78,34.44,22.9,NA,0,0,0,NA
36678800000000_3251,0,93.61532322,0,6.384676776,0.17,41.16,2008,NA,88,NA,NA,43.52,34.44,64.59,NA,0,0,0,NA
15637800000000_3260,2.543720191,0.238473768,0,97.21780604,0.17,39.41,NA,45081,83,NA,NA,65.94,27.08,28.65,NA,0,0,0,NA
36750800000000_3584,0,21.87748608,0,78.12251392,0.17,40.16,2005,40711,39,NA,NA,71.54,34.44,18.89,NA,0,0,0,NA
30665200000000_3645,0,100,0,0,0.17,38.89,NA,66944,66,NA,NA,26.68,22.48,55.08,NA,0,0,0,NA
19734600000000_3655,0,100,0,0,0.17,39.97,NA,NA,21,NA,NA,26.46,34.92,53.8,NA,0,0,0,NA
30667500000000_3695,0,100,0,0,0.17,37.66,NA,39196,55,NA,NA,40.9,22.48,56.33,NA,0,0,0,NA
30667500000000_3696,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17,37.66,NA,39196,55,NA,NA,40.9,22.48,56.33,NA,0,0,0,NA
30736500000000_3727,0,100,0,0,0.17,37.77,NA,67806,19,NA,NA,20.8,22.48,65.43,NA,0,0,0,NA
33670800000000_3738,0,96.66666667,0,3.333333333,0.17,42.03,NA,25759,92,NA,NA,105.4,31.72,25.71,NA,0,0,0,NA
33670800000000_3739,0,100,0,0,0.17,42.03,NA,25759,92,NA,NA,105.4,31.72,25.71,NA,0,0,0,NA
33670800000000_3740,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17,42.03,NA,25759,92,NA,NA,105.4,31.72,25.71,NA,0,0,0,NA
33670800000000_3741,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17,42.03,NA,25759,92,NA,NA,105.4,31.72,25.71,NA,0,0,0,NA
33670800000000_3742,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17,42.03,NA,25759,92,NA,NA,105.4,31.72,25.71,NA,0,0,0,NA
30665200000000_3825,0,99.17898194,0,0.821018062,0.17,37.7,NA,71167,66,NA,NA,56.43,22.48,55.15,NA,0,0,0,NA
19646400000000_65,1.441152922,33.86709367,0,64.6917534,0.18,41.72,1984,NA,88,NA,NA,64.53,34.92,33.77,NA,0,0,0,NA
19646400000000_66,5.603448276,28.44827586,0,65.94827586,0.18,41.6,1984,NA,88,NA,NA,64.53,34.92,33.77,NA,0,0,0,NA
19646400000000_67,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.18,41.72,1984,NA,88,NA,NA,64.53,34.92,33.77,NA,0,0,0,NA
19651000000000_86,0,49.44267516,0,50.55732484,0.18,38.91,1993,138125,60,NA,NA,51.5,34.92,43.81,NA,0,0,0,NA
19753400000000_235,0,100,0,0,0.18,35.79,1959,117100,22,NA,NA,22.51,34.92,39.52,NA,0,0,0,NA
19102000000000_272,0,100,0,0,0.18,40.42,1994,47500,100,NA,NA,110.96,34.92,59.96,NA,0,0,0,NA
54722600000000_635,0,81.10047847,0,4.704944179,0.18,40.09,NA,NA,71,NA,NA,46.89,28.45,70.44,NA,0,0,0,NA
15636900000000_638,0,85.63492063,0,14.36507937,0.18,41.01,1954,72277,58,NA,NA,35.39,27.08,41.89,NA,0,0,0,NA
16638750000000_651,0,100,0,0,0.18,40.36,1952,NA,0,129.6610169,240,108.13,42.51,51.98,17.1,0,0,0,NA
36739570000000_660,0,50.35913807,0,49.64086193,0.18,39.91,NA,52465,0,74.1542199,1292.5,48.91,34.44,23.59,27.3,0,0,0,NA
19645010000000_694,0,100,0,0,0.18,39.52,NA,46667,84,45.65659543,992.5,48.95,34.92,73.84,13.65,0,0,0,NA
19102000000000_945,0,100,0,0,0.18,39.86,2010,85625,100,NA,NA,87.73,34.92,49.03,NA,0,0,0,NA
19102000000000_946,0,100,0,0,0.18,39.89,2010,85625,100,NA,NA,87.73,34.92,49.03,NA,0,0,0,NA
19102000000000_947,0,100,0,0,0.18,39.86,2010,85625,100,NA,NA,87.73,34.92,49.03,NA,0,0,0,NA
19102000000000_948,0,100,0,0,0.18,39.92,2010,85625,100,NA,NA,87.73,34.92,49.03,NA,0,0,0,NA
36677400000000_980,0,93.65079365,0,6.349206349,0.18,38.78,NA,157276,49,NA,NA,23.28,22.48,52.3,NA,0,0,0,NA
33670800000000_1069,0,89.60923623,0,10.39076377,0.18,39.86,1991,NA,92,NA,NA,47.44,31.72,32.73,NA,0,0,0,NA
30665100000000_1070,0,100,0,0,0.18,39.11,NA,71731,27,NA,NA,48.77,22.48,58.95,NA,0,0,0,NA
36750700000000_1289,0,100,0,0,0.18,38.27,NA,53897,86,NA,NA,46.45,34.44,56.85,NA,0,0,0,NA
19734400000000_1455,0,100,0,0,0.18,39.86,NA,48523,89,NA,NA,131.07,34.92,59.08,NA,0,0,0,NA
54722300000000_1712,0,74.12420382,0,0,0.18,41.36,NA,NA,50,NA,NA,71.67,28.45,62.3,NA,0,0,0,NA
19648100000000_2030,0,100,0,0,0.18,39.95,2000,65857,68,NA,NA,56.92,34.92,55.51,NA,0,0,0,NA
19648100000000_2031,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.18,39.95,2000,65857,68,NA,NA,56.92,34.92,55.51,NA,0,0,0,NA
19646300000000_2068,0,96.24,0,3.76,0.18,39.24,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
15636800000000_2115,0,30.52464229,0,69.47535771,0.18,43.99,NA,48750,79,NA,NA,125.9,27.08,39.71,NA,0,0,0,NA
15636800000000_2145,0,19.05151267,0,80.94848733,0.18,45.08,NA,48750,79,NA,NA,125.9,27.08,39.71,NA,0,0,0,NA
15636800000000_2174,0,15.55555556,0,84.44444444,0.18,45.14,NA,48750,79,NA,NA,125.9,27.08,39.71,NA,0,0,0,NA
11101200000000_2237,0,100,0,0,0.18,37.7,2014,122321,49,NA,NA,52.75,34.92,55.39,NA,0,0,0,NA
56725400000000_2271,0,100,0,0,0.18,35.86,NA,56765,95,NA,NA,41.32,26.69,42.2,NA,0,0,0,NA
19650000000000_2351,0,100,0,0,0.18,42.28,NA,59662,22,NA,NA,56.88,34.92,42.99,NA,0,0,0,NA
15635500000000_2374,24.68152866,9.554140127,0.159235669,65.60509554,0.18,38.95,2006,NA,72,NA,NA,57.27,27.08,42.1,NA,0,0,0,NA
36677100000000_2494,0,96.1130742,0,3.886925795,0.18,39.47,NA,NA,82,NA,NA,41.79,34.44,67.55,NA,0,0,0,NA
19642900000000_2682,5.870445344,60.12145749,0,0,0.18,39.16,2001,NA,89,NA,NA,66.81,34.92,69.14,NA,0,0,0,NA
19642900000000_2683,5,35,0,0,0.18,39.16,2001,NA,89,NA,NA,66.81,34.92,69.14,NA,0,0,0,NA
36677100000000_3690,0,72.96620776,0,27.03379224,0.18,39.71,2004,NA,82,NA,NA,37.96,34.44,49.26,NA,0,0,0,NA
19651300000000_3747,0,100,0,0,0.18,38.2,NA,39524,75,NA,NA,53.32,34.92,54.09,NA,0,0,0,NA
19651300000000_3748,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.18,38.2,NA,39524,75,NA,NA,53.32,34.92,54.09,NA,0,0,0,NA
15636900000000_3770,0,82.88288288,0,17.11711712,0.18,43.14,2021,72277,58,NA,NA,35.39,27.08,41.89,NA,0,0,0,NA
19757100000000_3851,0,100,0,0,0.18,40.2,NA,42500,59,NA,NA,36.6,34.92,42.32,NA,0,0,0,NA
19647600000000_39,0,99.6031746,0,0.396825397,0.19,40.3,1952,NA,77,NA,NA,50.6,34.92,67.89,NA,0,0,0,NA
19646400000000_97,0,67.8913738,0,32.1086262,0.19,41.81,1905,NA,88,NA,NA,64.53,34.92,33.77,NA,0,0,0,NA
19648400000000_144,0,98.96579157,0,1.034208433,0.19,39.11,NA,93750,81,NA,NA,39.36,34.92,46.95,NA,0,0,0,NA
19102000000000_147,0,100,0,0,0.19,40.27,2015,NA,100,NA,NA,52.82,34.92,49.42,NA,0,0,0,NA
19644400000000_174,0,100,0,0,0.19,39.53,1949,NA,70,NA,NA,74.1,34.92,51.73,NA,0,0,0,NA
19644400000000_175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.53,1949,NA,70,NA,NA,74.1,34.92,51.73,NA,0,0,0,NA
19644400000000_176,0,100,0,0,0.19,39.46,1949,NA,70,NA,NA,74.1,34.92,51.73,NA,0,0,0,NA
19644400000000_177,0,100,0,0,0.19,39.16,1949,NA,70,NA,NA,74.1,34.92,51.73,NA,0,0,0,NA
19644400000000_178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.16,1949,NA,70,NA,NA,74.1,34.92,51.73,NA,0,0,0,NA
19648100000000_197,2.238209432,97.36211031,0,0.399680256,0.19,40.28,1867,63500,68,NA,NA,54.25,34.92,78.21,NA,0,0,0,NA
19648100000000_198,1.234567901,98.7654321,0,0,0.19,40.28,1867,44313,68,NA,NA,54.25,34.92,78.21,NA,0,0,0,NA
19648100000000_199,0,100,0,0,0.19,39.83,1867,42471,68,NA,NA,54.25,34.92,69.16,NA,0,0,0,NA
19102000000000_275,0,100,0,0,0.19,40.48,1994,67045,100,NA,NA,95.67,34.92,65.3,NA,0,0,0,NA
30664600000000_295,0,100,0,0,0.19,38.6,1956,73583,58,NA,NA,50.52,22.48,70.65,NA,0,0,0,NA
30664600000000_296,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,38.6,1956,73583,58,NA,NA,50.52,22.48,70.65,NA,0,0,0,NA
36750700000000_318,0,100,0,0,0.19,38.1,1927,64268,86,NA,NA,70.09,34.44,45.75,NA,0,0,0,NA
19643900000000_429,0,70.93949045,0,29.06050955,0.19,37.28,2001,NA,19,NA,NA,52.86,34.44,50.57,NA,0,0,0,NA
54722600000000_636,0,57.97101449,0,0,0.19,39.84,NA,NA,71,NA,NA,46.89,28.45,70.44,NA,0,0,0,NA
36676940000000_690,0,98.64757359,0,1.352426412,0.19,39.27,1950,64226,0,86.58906883,344,42.99,34.44,50.39,25.45,0,0,0,NA
36739570000000_693,0,42.78884462,0,57.21115538,0.19,40.17,NA,66612,0,74.1542199,1292.5,48.91,34.44,23.59,27.3,0,0,0,NA
19645500000000_697,0,100,0,0,0.19,40.42,NA,73214,72,49.96174863,462.5,35.94,34.92,46.47,13.35,0,0,0,NA
19648570000000_706,0,40.06384677,0,59.93615323,0.19,43.66,NA,33534,0,112.892562,3647.5,125.16,34.92,35.55,26.95,0,0,0,NA
19645500000000_713,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,40.42,NA,73214,72,49.96174863,462.5,35.94,34.92,46.47,13.35,0,0,0,NA
36739570000000_727,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,40.17,NA,66612,0,74.1542199,1292.5,48.91,34.44,23.59,27.3,0,0,0,NA
30665220000000_744,0,100,0,0,0.19,37.48,NA,NA,0,63.00367439,5844.5,26.48,22.48,38.35,14.75,0,0,0,NA
19753410000000_755,0,100,0,0,0.19,36.47,NA,112260,0,140.4300467,1302,29.39,34.92,43.7,8.45,0,0,0,NA
19650450000000_799,1.444622793,87.56019262,0,10.99518459,0.19,42.03,NA,NA,0,90.30667669,844,39.65,34.92,45.76,15.25,0,0,0,NA
30666500000000_881,0,97.69291965,0,2.30708035,0.19,39.15,1968,111471,40,NA,NA,27.23,22.48,53.18,NA,0,0,0,NA
30666500000000_883,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.15,1968,111471,40,NA,NA,27.23,22.48,53.18,NA,0,0,0,NA
19645200000000_899,0,98.23151125,0,1.768488746,0.19,39.09,1997,50439,84,NA,NA,45.69,34.92,56.06,NA,0,0,0,NA
19645500000000_929,0,100,0,0,0.19,40.3,1927,53250,72,NA,NA,35.94,34.92,46.47,NA,0,0,0,NA
19646900000000_944,0,99.84152139,0,0.158478605,0.19,37.71,2002,85625,90,NA,NA,67.69,34.92,53.23,NA,0,0,0,NA
36677400000000_978,0,100,0,0,0.19,38.91,NA,157276,49,NA,NA,23.28,22.48,52.3,NA,0,0,0,NA
36677400000000_979,0,100,0,0,0.19,38.97,NA,157276,49,NA,NA,23.28,22.48,52.3,NA,0,0,0,NA
19643000000000_1044,0,100,0,0,0.19,39.23,1944,70625,90,NA,NA,61.64,34.92,48.44,NA,0,0,0,NA
19645500000000_1100,0,100,0,0,0.19,40.46,NA,53636,72,NA,NA,38.68,34.92,45.9,NA,0,0,0,NA
19645500000000_1101,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,40.44,NA,53250,72,NA,NA,38.68,34.92,45.9,NA,0,0,0,NA
33670600000000_1112,0,100,0,0,0.19,43.15,NA,41717,91,NA,NA,18.56,31.72,25.35,NA,0,0,0,NA
36678800000000_1216,0,95.004095,0,4.995904996,0.19,40.41,2014,42417,88,NA,NA,92.63,34.44,56.7,NA,0,0,0,NA
33670800000000_1236,0,98.72306464,0,0.07980846,0.19,39.39,2003,NA,92,NA,NA,55.99,31.72,35.84,NA,0,0,0,NA
19648700000000_1247,0,100,0,0,0.19,38.08,NA,64712,6,NA,NA,56.27,34.92,58.7,NA,0,0,0,NA
36677100000000_1257,0,99.44267516,0,0.557324841,0.19,38.91,1993,NA,82,NA,NA,36.42,34.44,39.97,NA,0,0,0,NA
19646300000000_1321,0,100,0,0,0.19,37.95,NA,43333,49,NA,NA,99.47,34.92,50.73,NA,0,0,0,NA
19648400000000_1488,0,98.88446215,0,1.115537849,0.19,39.72,1962,60595,81,NA,NA,54.01,34.92,61.38,NA,0,0,0,NA
19644400000000_1567,0,100,0,0,0.19,35.82,NA,64628,70,NA,NA,41.08,34.92,51.39,NA,0,0,0,NA
42767900000000_1575,0,100,0,0,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1576,0,100,0,0,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1577,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1579,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1580,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
42767900000000_1581,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,35.89,NA,41667,62,NA,NA,46.07,24.3,44.87,NA,0,0,0,NA
19734400000000_1711,0,100,0,0,0.19,40.51,2007,29628,89,NA,NA,95.67,34.92,58.61,NA,0,0,0,NA
19647700000000_1721,0,100,0,0,0.19,39.97,NA,72065,39,NA,NA,50.14,34.92,68.85,NA,0,0,0,NA
19649800000000_1726,0,100,0,0,0.19,34.05,NA,150930,33,NA,NA,23.39,34.92,44.29,NA,0,0,0,NA
19644400000000_1736,0,100,0,0,0.19,35.77,NA,96250,70,NA,NA,34.5,34.92,55.8,NA,0,0,0,NA
36677100000000_1741,0,98.96729776,0,1.032702238,0.19,39.77,NA,78785,82,NA,NA,58.95,34.44,60.64,NA,0,0,0,NA
19753400000000_1816,0,100,0,0,0.19,36.72,NA,125625,22,NA,NA,28.1,34.92,34.39,NA,0,0,0,NA
33670800000000_1926,0,74.0063593,0,6.279809221,0.19,40.47,2003,54948,92,NA,NA,105.4,31.72,34.02,NA,0,0,0,NA
33670800000000_1927,0,23.88059701,0,1.492537313,0.19,40.53,2003,54948,92,NA,NA,105.4,31.72,34.02,NA,0,0,0,NA
36678800000000_1960,0,99.20382166,0,0.796178344,0.19,40.91,2001,64716,88,NA,NA,59.26,34.44,45.86,NA,0,0,0,NA
36678300000000_1998,0,100,0,0,0.19,39.89,2018,NA,85,NA,NA,57.95,34.44,53.41,NA,0,0,0,NA
36678300000000_1999,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.89,2018,NA,85,NA,NA,57.95,34.44,53.41,NA,0,0,0,NA
19646300000000_2069,0,100,0,0,0.19,39.24,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
19646300000000_2070,0,100,0,0,0.19,39.11,NA,68580,49,NA,NA,96.16,34.92,46.63,NA,0,0,0,NA
36677800000000_2071,0,78.63383638,0,21.36616362,0.19,45.48,NA,42358,84,NA,NA,60.97,34.44,26.31,NA,0,0,0,NA
19646300000000_2118,0,100,0,0,0.19,39.14,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
19646300000000_2181,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.14,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
19646300000000_2183,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.14,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
33672100000000_2203,0,98.57029388,0,1.429706116,0.19,41.89,1996,NA,91,NA,NA,54.1,31.72,59.35,NA,0,0,0,NA
33671800000000_2226,0,99.84051037,0,0.159489633,0.19,42.7,2008,59063,81,NA,NA,75.75,31.72,41.33,NA,0,0,0,NA
19734400000000_2244,0,100,0,0,0.19,38.73,NA,61450,89,NA,NA,120.42,34.92,64.43,NA,0,0,0,NA
19646300000000_2317,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.14,NA,52569,49,NA,NA,91.63,34.92,45.03,NA,0,0,0,NA
19769900000000_2378,0,100,0,0,0.19,40.23,2016,50199,75,NA,NA,48.65,34.92,59.95,NA,0,0,0,NA
19734400000000_2393,0,100,0,0,0.19,38.67,NA,61450,89,NA,NA,120.42,34.92,64.43,NA,0,0,0,NA
54721400000000_2412,0,100,0,0,0.19,39.02,2010,NA,87,NA,NA,45.49,28.45,58.98,NA,0,0,0,NA
54721400000000_2415,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.02,2010,NA,87,NA,NA,45.49,28.45,58.98,NA,0,0,0,NA
30666100000000_2467,0,97.84860558,0,2.151394422,0.19,36.61,NA,49263,35,NA,NA,45.73,22.48,52.62,NA,0,0,0,NA
19753400000000_2478,0,100,0,0,0.19,35.48,NA,NA,22,NA,NA,61.84,34.92,64.38,NA,0,0,0,NA
19647900000000_2508,0,100,0,0,0.19,40.03,NA,37361,61,NA,NA,28.74,34.92,53.95,NA,0,0,0,NA
19643000000000_2543,0,100,0,0,0.19,38.58,1991,53906,90,NA,NA,60.78,34.92,52.4,NA,0,0,0,NA
30103100000000_2644,0,100,0,0,0.19,39.55,1998,97537,83,NA,NA,37.15,22.48,60.42,NA,0,0,0,NA
33670600000000_2734,0,84.46726573,0,15.53273427,0.19,43.61,NA,79118,91,NA,NA,19.27,31.72,21.28,NA,0,0,0,NA
56725400000000_2877,0,99.13978495,0,0,0.19,36.36,2000,97159,95,NA,NA,62.54,26.69,40.28,NA,0,0,0,NA
33103300000000_2974,0.555555556,87.77777778,0,11.66666667,0.19,40.59,2006,85972,65,NA,NA,37.94,31.72,36.62,NA,0,0,0,NA
33103300000000_2986,0,94.59459459,0,5.405405405,0.19,43.54,NA,79118,65,NA,NA,19.27,31.72,21.28,NA,0,0,0,NA
56725400000000_3038,0,93.47258486,0,1.479547433,0.19,36.85,NA,84087,95,NA,NA,62.54,26.69,40.54,NA,0,0,0,NA
33672500000000_3097,0,85.93004769,0,14.06995231,0.19,41.72,NA,42196,83,NA,NA,66.11,31.72,30.25,NA,0,0,0,NA
19648100000000_3349,0,100,0,0,0.19,38.97,NA,76719,68,NA,NA,49.52,34.92,62.12,NA,0,0,0,NA
30666200000000_3379,0,100,0,0,0.19,40.14,NA,95833,10,NA,NA,37.78,22.48,52.63,NA,0,0,0,NA
19643000000000_3434,0,100,0,0,0.19,38.45,NA,50000,90,NA,NA,60.78,34.92,52.4,NA,0,0,0,NA
19651000000000_3575,0,67.58183738,0,32.41816262,0.19,43.09,NA,78438,60,NA,NA,55.82,34.92,27.84,NA,0,0,0,NA
30666100000000_3605,0.079936051,87.37010392,0,11.75059952,0.19,36.83,NA,169722,35,NA,NA,32.83,22.48,60.31,NA,0,0,0,NA
30667500000000_3667,0,97.05882353,0,2.941176471,0.19,37.26,NA,27222,55,NA,NA,39.89,22.48,40.49,NA,0,0,0,NA
19645500000000_3761,0,96.04261796,0,1.065449011,0.19,39.83,NA,83929,72,NA,NA,31.35,34.92,51.38,NA,0,0,0,NA
19645500000000_3762,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,39.83,NA,83929,72,NA,NA,31.35,34.92,51.38,NA,0,0,0,NA
19646900000000_3772,0,98.96907216,0,1.030927835,0.19,38.96,NA,69028,90,NA,NA,67.69,34.92,49.9,NA,0,0,0,NA
19646900000000_3773,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.19,38.96,NA,69028,90,NA,NA,67.69,34.92,49.9,NA,0,0,0,NA
19646900000000_3775,0,100,0,0,0.19,37.89,NA,59527,90,NA,NA,65.36,34.92,44.2,NA,0,0,0,NA
19757100000000_3852,0,100,0,0,0.19,40.11,NA,53994,59,NA,NA,24.19,34.92,41.24,NA,0,0,0,NA
36677800000000_3861,0,53.514377,0,46.485623,0.19,42.04,NA,47813,84,NA,NA,54.19,34.44,22.08,NA,0,0,0,NA
33671200000000_111,0,98.71794872,0,1.282051282,0.2,39.72,1965,80086,49,NA,NA,70.5,31.72,33.94,NA,0,0,0,NA
36678800000000_186,0,98.17170111,0,1.828298887,0.2,41.03,1954,46440,88,NA,NA,123.59,34.44,45.7,NA,0,0,0,NA
19645500000000_237,0,99.6031746,0,0.396825397,0.2,40.39,1986,61023,72,NA,NA,38.68,34.92,45.9,NA,0,0,0,NA
19102000000000_273,0,100,0,0,0.2,40.45,1994,51000,100,NA,NA,95.67,34.92,65.3,NA,0,0,0,NA
19102000000000_274,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,40.45,1994,51000,100,NA,NA,95.67,34.92,65.3,NA,0,0,0,NA
19734400000000_303,0,100,0,0,0.2,38.72,1957,NA,89,NA,NA,66.54,34.92,62.01,NA,0,0,0,NA
36678200000000_406,0,100,0,0,0.2,38.14,NA,58423,71,NA,NA,52.09,34.44,66.31,NA,0,0,0,NA
36677100000000_470,0,98.88178914,0,1.118210863,0.2,39.28,NA,50893,82,NA,NA,41.79,34.44,67.55,NA,0,0,0,NA
30664800000000_478,0,98.96825397,0,1.031746032,0.2,38.77,NA,38650,43,NA,NA,33.84,22.48,42.85,NA,0,0,0,NA
30666000000000_572,0,99.70817121,0,0.291828794,0.2,37.47,1958,62993,23,NA,NA,28.06,22.48,36.98,NA,0,0,0,NA
19752900000000_625,0,100,0,0,0.2,39.83,1997,77500,44,NA,NA,31.51,34.92,56.45,NA,0,0,0,NA
19651000000000_627,0,74.82071713,0,25.17928287,0.2,40.72,NA,NA,60,NA,NA,57.76,34.92,24.17,NA,0,0,0,NA
19647090000000_654,0,100,0,0,0.2,38.21,NA,43333,0,177.9665738,793.5,58.43,34.92,61.14,18.45,0,0,0,NA
16639250000000_720,0,100,0,0,0.2,40.33,NA,NA,0,161.7435703,397,108.13,42.51,51.98,20.5,0,0,0,NA
30664980000000_731,0.079617834,99.52229299,0,0.398089172,0.2,35.96,NA,64214,0,92.79485664,654.5,31.49,22.48,46.08,12.7,0,0,0,NA
30664980000000_732,0,100,0,0,0.2,35.99,NA,64214,0,92.79485664,654.5,31.49,22.48,46.08,12.7,0,0,0,NA
33670900000000_736,0,94.31089744,0,5.689102564,0.2,40.04,NA,85568,48,69.75912617,2589,40.5,31.72,38.46,26.1,0,0,0,NA
33670330000000_741,0,75.05995204,0,24.94004796,0.2,40.16,NA,96250,53,148.5243442,7381,28.81,31.72,54.65,15,0,0,0,NA
33670330000000_749,0,95.28301887,0,4.716981132,0.2,40.03,NA,96250,53,148.5243442,7381,28.81,31.72,54.65,15,0,0,0,NA
19648100000000_858,0,100,0,0,0.2,41.28,1923,NA,68,NA,NA,66.24,34.92,44.48,NA,0,0,0,NA
19648100000000_859,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,41.28,1923,NA,68,NA,NA,66.24,34.92,44.48,NA,0,0,0,NA
19648100000000_860,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,41.28,1923,NA,68,NA,NA,66.24,34.92,44.48,NA,0,0,0,NA
19645200000000_898,0,100,0,0,0.2,39.45,1901,NA,84,NA,NA,48.95,34.92,73.84,NA,0,0,0,NA
19102000000000_943,0.18018018,99.81981982,0,0,0.2,37.78,2010,67794,100,NA,NA,61.97,34.92,50.21,NA,0,0,0,NA
36677400000000_977,0,94.74522293,0,4.697452229,0.2,38.84,NA,157276,49,NA,NA,23.28,22.48,52.3,NA,0,0,0,NA
19642100000000_998,0,100,0,0,0.2,38.02,NA,NA,71,NA,NA,41.48,34.92,50,NA,0,0,0,NA
19642100000000_999,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,38.02,NA,NA,71,NA,NA,41.48,34.92,50,NA,0,0,0,NA
36677100000000_1016,0,86.02065131,0,13.02621128,0.2,38.65,1991,NA,82,NA,NA,37.96,34.44,49.26,NA,0,0,0,NA
36677100000000_1020,0,99.44267516,0,0.557324841,0.2,39.41,NA,51169,82,NA,NA,39.51,34.44,46.85,NA,0,0,0,NA
36677100000000_1021,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,39.41,NA,51169,82,NA,NA,39.51,34.44,46.85,NA,0,0,0,NA
36677100000000_1022,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2,39.41,NA,51169,82,NA,NA,39.51,34.44,46.85,NA,0,0,0,NA
30665100000000_1071,0,100,0,0,0.2,39.16,NA,71731,27,NA,NA,48.77,22.48,58.95,NA,0,0,0,NA
19646300000000_1164,0,100,0,0,0.2,37.22,2013,137943,49,NA,NA,99.47,34.92,48.83,NA,0,0,0,NA
19734400000000_1365,0,100,0,0,0.2,40.96,NA,53625,89,NA,NA,104.72,34.92,60.17,NA,0,0,0,NA
19753400000000_1462,0,98.7544484,0,1.245551601,0.2,35.11,NA,NA,22,NA,NA,27.72,34.92,42.93,NA,0,0,0,NA
30667500000000_1473,0,100,0,0,0.2,37.74,1993,61420,55,NA,NA,45.09,22.48,37.81,NA,0,0,0,NA
